類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註
公寓,FMA00378,光田里,新竹市北區光田里水田街206巷22號,1.0,"8 ",
大樓,FMA00379,光田里,新竹市北區光田里水田街162號,1.0,"200 ",
公寓,FMA00380,光田里,新竹市北區光田里水田街214之1號,1.0,"222 ",
公寓,FMA00381,光田里,新竹市北區光田里水田街168號,1.0,20,
光田里集會所,FMA00382,光田里,新竹市北區光田里水田街150巷6號,1.0,"222 ",
大樓,FMA00383,光田里,新竹市北區光田里水田街196巷1號,1.0,200,
大樓,FMA00384,光田里,新竹市北區光田里水田街132號,1.0,15,
大樓,FMA00385,光田里,新竹市北區光田里水田街150巷16弄3號,1.0,"105 ",
大樓,FMA00421,光田里,新竹市北區光田里水田街55號,1.0,"16 ",
公寓,FMA00422,光田里,新竹市北區光田里水田街157號,1.0,"48 ",
公寓,FMA00423,光田里,新竹市北區光田里水田街87號,1.0,"21 ",
公寓,FMA00424,光田里,新竹市北區光田里水田街75號,1.0,"45 ",
公寓,FMA00425,光田里,新竹市北區光田里東大路2段166號,1.0,"24 ",
大樓,FMA00754,光田里,新竹市北區光田里東大路2段110號,1.0,"1105 ",
大樓,FMA00350,光華里,新竹市北區光華里光華北街84號,1.0,"445 ",
大樓,FMA00353,光華里,新竹市北區光華里光華街90號,1.0,"108 ",
大樓,FMA00354,光華里,新竹市北區光華里光華街52巷15號,1.0,"126 ",
公寓,FMA00357,光華里,新竹市北區光華里國華街16號,1.0,"420 ",
公寓,FMA00358,光華里,新竹市北區光華里光華北街72號,1.0,"53 ",
公寓,FMA00360,光華里,新竹市北區光華里光華南街51-53號,1.0,"93 ",
公寓,FMA00361,光華里,新竹市北區光華里光華街93之3號,1.0,"1357 ",
公寓,FMA00363,光華里,新竹市北區光華里光華街91號,1.0,"143 ",
公寓,FMA00364,光華里,新竹市北區光華里光華街93號,1.0,"454 ",
大樓,FMA00365,光華里,新竹市北區光華里光華街95巷11之9號,1.0,"729 ",
公寓,FMA00367,光華里,新竹市北區光華里光華南街92號,1.0,"426 ",
光華國中,FMA00368,光華里,新竹市北區光華里光華南街56號,1.0,"2805 ",
公寓,FMA00369,光華里,新竹市北區光華南街76號,1.0,"318 ",
光華國中,FMA00370,光華里,新竹市北區光華街78巷3號,1.0,"2805 ",
公寓,FMA00371,光華里,新竹市北區光華里光華北街64-66號,1.0,"40 ",
公寓,FMA00372,光華里,新竹市北區光華里光華南街92號,1.0,"93 ",
光華國中,FMA00411,光華里,新竹市北區光華里光華北街10號,1.0,"1461 ",
光華國中,FMA00413,光華里,新竹市北區光華里光華北街14號,1.0,"80 ",
光華國中,FMA00414,光華里,新竹市北區光華里光華北街16號,1.0,"653 ",
光華國中,FMA00415,光華里,新竹市北區光華里光華北街10號,1.0,"33 ",
公寓,FMA00746,光華里,新竹市北區光華里湳雅街152號,1.0,"193 ",
公寓,FMA00757,光華里,新竹市北區光華里湳雅街42號,1.0,"377 ",
大樓,FMA00776,光華里,新竹市北區光華里湳雅街152號,1.0,"193 ",
北區區公所,FMA00792,光華里,新竹市北區光華里國華街61號,2.0,3502,
大樓,FMA00893,光華里,新竹市北區光華一街42號,1.0,"1500 ",
公寓,FMA00193,曲溪里,新竹市北區曲溪里崧嶺路57巷41號,1.0,"3532 ",
公寓,FMA00194,曲溪里,新竹市北區曲溪里崧嶺路128巷46號,1.0,"86 ",
公寓,FMA00195,曲溪里,新竹市北區曲溪里崧嶺路181號,1.0,"793 ",
公路局新竹工務段,FMA00243,曲溪里,新竹市北區曲溪里崧嶺路40號,1.0,"88 ",
公寓,FMA00244,曲溪里,新竹市北區曲溪里崧嶺路62號,1.0,"254 ",
公寓,FMA00245,曲溪里,新竹市北區曲溪里崧嶺路35巷176號,1.0,"252 ",
大樓,FMA00246,曲溪里,新竹市北區曲溪里崧嶺路35巷144號,1.0,"249 ",
公寓,FMA00247,曲溪里,新竹市北區曲溪里崧嶺路35巷156號,1.0,"4668 ",
大樓,FMA00248,曲溪里,新竹市北區曲溪里崧嶺路2號,2.0,"35849 ",
大樓,FMA00797,曲溪里,新竹市北區曲溪里崧嶺路57巷41之1號,1.0,"3532 ",
公寓,FMA00058,西門里,新竹市北區西門里西大路468號,1.0,"154 ",
公寓,FMA00059,西門里,新竹市北區西門里江山街31號,1.0,"25 ",
公寓,FMA00060,西門里,新竹市北區西門里西大路476號,1.0,"16 ",
公寓,FMA00061,西門里,新竹市北區西門里西大路462號,1.0,"26 ",
公寓,FMA00062,西門里,新竹市北區西門里西大路464號,1.0,"28 ",
公寓,FMA00063,西門里,新竹市北區西門里中山路114號,1.0,"22 ",
公寓,FMA00064,西門里,新竹市北區西門里西大路460號,1.0,"65 ",
公寓,FMA00065,西門里,新竹市北區西門里中山路112號,1.0,"29 ",
公寓,FMA00066,西門里,新竹市北區西門里中山路116號,1.0,"38 ",
公寓,FMA00067,西門里,新竹市北區西門里西大路506之2號,1.0,"38 ",
公寓,FMA00068,西門里,新竹市北區西門里仁化街37號 ,1.0,"34 ",
公寓,FMA00069,西門里,新竹市北區西門里仁化街5號 ,1.0,"48 ",
公寓,FMA00070,西門里,新竹市北區西門里西大路520號,1.0,"46 ",
公寓,FMA00071,西門里,新竹市北區西門里江山街31號,1.0,"44 ",
公寓,FMA00072,西門里,新竹市北區西門里中山路136號,1.0,"29 ",
大樓,FMA00073,西門里,新竹市北區西門里仁化街26號 ,1.0,"192 ",
公寓,FMA00262,西門里,新竹市北區西門里仁化街5號 ,1.0,"34 ",
公寓,FMA00263,西門里,新竹市北區西門里西大路520號,1.0,"48 ",
公寓,FMA00264,西門里,新竹市北區西門里江山街31號,1.0,"46 ",
公寓,FMA00265,西門里,新竹市北區西門里中山路136號,1.0,"44 ",
公寓,FMA00266,西門里,新竹市北區西門里仁化街26號 ,1.0,"29 ",
公寓,FMA00267,西門里,新竹市北區西門里長安街29號,1.0,"17 ",
大樓,FMA00837,西門里,新竹市北區西門里12鄰江山街8號,1.0,"917 ",
大樓,FMA00874,西門里,新竹市北區西門里江山街20巷1號,1.0,"712 ",
公寓,FMA00208,西雅里,新竹市北區西雅里北新街39巷40號,1.0,"44 ",
公寓,FMA00209,西雅里,新竹市北區西雅里中山路334巷28弄2號,1.0,"49 ",
公寓,FMA00210,西雅里,新竹市北區西雅里中山路378巷9號,1.0,"1350 ",
西門國小,FMA00211,西雅里,新竹市北區西雅里北大路450號,1.0,"1350 ",
公寓,FMA00212,西雅里,新竹市北區西雅里北新街45號,1.0,"44 ",
公寓,FMA00213,西雅里,新竹市北區西雅里北新街1之1號,1.0,"224 ",
公寓,FMA00214,西雅里,新竹市北區西雅里中山路344巷11號,1.0,"77 ",
公寓,FMA00215,西雅里,新竹市北區西雅里北新街39巷19號,1.0,"77 ",
公寓,FMA00216,西雅里,新竹市北區西雅里北新街3號,1.0,"625 ",
公寓,FMA00217,西雅里,新竹市北區西雅里北大路468號,1.0,"968 ",
公寓,FMA00218,西雅里,新竹市北區西雅里中和路20號,1.0,"258 ",
公寓,FMA00219,西雅里,新竹市北區西雅里中山路344巷28弄1號,1.0,"30 ",
公寓,FMA00220,西雅里,新竹市北區西雅里北新街41號,1.0,"70 ",
公寓,FMA00221,西雅里,新竹市北區西雅里延平路一段113巷21號,1.0,"198 ",
公寓,FMA00222,西雅里,新竹市北區西雅里中山路26號,1.0,"28 ",
公寓,FMA00223,西雅里,新竹市北區西雅里北新街23巷1號,1.0,"433 ",
公寓,FMA00224,西雅里,新竹市北區西雅里北新街23巷7號,1.0,"18 ",
公寓,FMA00225,西雅里,新竹市北區西雅里中山路344巷12號,1.0,"21 ",
公寓,FMA00226,西雅里,新竹市北區西雅里中和路14號,1.0,"54 ",
公寓,FMA00227,西雅里,新竹市北區西雅里民富街263號,1.0,"105 ",
公寓,FMA00228,西雅里,新竹市北區西雅里北大路450號,1.0,"40 ",
公寓,FMA00229,西雅里,新竹市北區西雅里北新街37號,1.0,"54 ",
公寓,FMA00230,西雅里,新竹市北區西雅里中山路344巷28弄6號,1.0,"130 ",
公寓,FMA00231,西雅里,新竹市北區西雅里中和路68號,1.0,"294 ",
公寓,FMA00232,西雅里,新竹市北區西雅里民富街218號,1.0,"30 ",
大樓,FMA00233,西雅里,新竹市北區西雅里中山路446號,1.0,"22 ",
公寓,FMA00234,西雅里,新竹市北區西雅里中和路95巷6弄10號,1.0,"24 ",
公寓,FMA00235,西雅里,新竹市北區西雅里延平路一段113巷72號,1.0,"16 ",
公寓,FMA00236,西雅里,新竹市北區西雅里中山路432號,1.0,"17 ",
公寓,FMA00237,西雅里,新竹市北區西雅里中山路426號,1.0,"678 ",
大樓,FMA00238,西雅里,新竹市北區西雅里中和路51號,1.0,"36 ",
公寓,FMA00239,西雅里,新竹市北區西雅里民富街329號,1.0,"258 ",
西門國小,FMA00760,西雅里,新竹市北區西雅里北大路450號,1.0,"1350 ",
大樓,FMA00763,西雅里,新竹市北區西雅里民富街218號,2.0,"294 ",
大樓,FMA00770,西雅里,新竹市北區西雅里中和路51號,1.0,"678 ",
大樓,FMA00872,西雅里,新竹市北區西雅里3鄰中山路378巷32弄6號,1.0,"574 ",
公寓,FMA00129,育英里,新竹市北區育英里中山路251號,1.0,"98 ",
公寓,FMA00130,育英里,新竹市北區育英里中山路259號,1.0,"160 ",
公寓,FMA00131,育英里,新竹市北區育英里中山路269號,1.0,"25 ",
公寓,FMA00132,育英里,新竹市北區育英里四維路57號,1.0,"1029 ",
公寓,FMA00133,育英里,新竹市北區育英里四維路63號,1.0,"40 ",
公寓,FMA00134,育英里,新竹市北區育英里四維路77號,1.0,"97 ",
公寓,FMA00135,育英里,新竹市北區育英里四維路83巷2號,1.0,"50 ",
公寓,FMA00136,育英里,新竹市北區育英里四維路89巷2號,1.0,"1361 ",
公寓,FMA00137,育英里,新竹市北區育英里四維路91號,1.0,"18 ",
公寓,FMA00138,育英里,新竹市北區育英里中山路329號,1.0,"86 ",
公寓,FMA00139,育英里,新竹市北區育英里中山路329號,1.0,"33 ",
公寓,FMA00140,育英里,新竹市北區育英里中山路371號,1.0,"88 ",
公寓,FMA00141,育英里,新竹市北區育英里中山路375號,1.0,"122 ",
公寓,FMA00142,育英里,新竹市北區育英里中山路377號,1.0,"30 ",
公寓,FMA00143,育英里,新竹市北區育英里中山路393巷3號,1.0,"217 ",
公寓,FMA00144,育英里,新竹市北區育英里中山路393巷9號,1.0,"264 ",
公寓,FMA00145,育英里,新竹市北區育英里林森路213號,1.0,"374 ",
公寓,FMA00146,育英里,新竹市北區育英里四維路47號,1.0,"106 ",
公寓,FMA00147,育英里,新竹市北區育英里林森路242號,1.0,"112 ",
公寓,FMA00148,育英里,新竹市北區育英里林森路244號,1.0,"78 ",
公寓,FMA00149,育英里,新竹市北區育英里林森路246號,1.0,"162 ",
公寓,FMA00150,育英里,新竹市北區育英里林森路248號,1.0,"69 ",
公寓,FMA00151,育英里,新竹市北區育英里林森路252號,1.0,"78 ",
公寓,FMA00152,育英里,新竹市北區育英里林森路278號,1.0,"52 ",
公寓,FMA00153,育英里,新竹市北區育英里林森路280號,1.0,"402 ",
公寓,FMA00154,育英里,新竹市北區育英里林森路302號,1.0,"236 ",
大樓,FMA00155,育英里,新竹市北區育英里林森路310號,1.0,"178 ",
公寓,FMA00156,育英里,新竹市北區育英里西門街201巷24號,1.0,"184 ",
公寓,FMA00157,育英里,新竹市北區育英里四維路58號,1.0,"234 ",
公寓,FMA00158,育英里,新竹市北區育英里四維路21巷31號,1.0,"122 ",
公寓,FMA00159,育英里,新竹市北區育英里中華路三段122巷32號,1.0,"1810 ",
公寓,FMA00160,育英里,新竹市北區育英里中華路三段110巷13號,1.0,"613 ",
公寓,FMA00161,育英里,新竹市北區育英里四維路50號,1.0,"16 ",
公寓,FMA00162,育英里,新竹市北區育英里四維路47號,1.0,"109 ",
公寓,FMA00163,育英里,新竹市北區育英里林森路210巷8之3號,1.0,"138 ",
公寓,FMA00164,育英里,新竹市北區育英里林森路210巷2之1號,1.0,"148 ",
公寓,FMA00165,育英里,新竹市北區育英里林森路210巷8之1號,1.0,"100 ",
公寓,FMA00166,育英里,新竹市北區育英里林森路210巷6號,1.0,"17 ",
公寓,FMA00167,育英里,新竹市北區育英里四維路33號,1.0,"120 ",
公寓,FMA00168,育英里,新竹市北區育英里四維路17號,1.0,"114 ",
公寓,FMA00169,育英里,新竹市北區育英里四維路45號,1.0,"157 ",
公寓,FMA00170,育英里,新竹市北區育英里四維路47號,1.0,"150 ",
公寓,FMA00171,育英里,新竹市北區育英里四維路47號,1.0,"150 ",
公寓,FMA00172,育英里,新竹市北區育英里四維路47號,1.0,"130 ",
公寓,FMA00173,育英里,新竹市北區育英里林森路240號,1.0,"1422 ",
大樓,FMA00250,育英里,新竹市北區育英里中山路393巷17號,3.0,"380 ",
公寓,FMA00251,育英里,新竹市北區育英里中山路431巷36號,1.0,"109 ",
大樓,FMA00252,育英里,新竹市北區育英里中山路431巷70號,3.0,"49 ",
大樓,FMA00253,育英里,新竹市北區育英里中山路431巷39號,2.0,"474 ",
公寓,FMA00254,育英里,新竹市北區育英里中山路431巷36號,1.0,"405 ",
公寓,FMA00255,育英里,新竹市北區育英里西門街299巷10號,1.0,"21 ",
公寓,FMA00256,育英里,新竹市北區育英里中山路319巷6號,1.0,"29 ",
公寓,FMA00257,育英里,新竹市北區育英里西門街299巷8弄3號,1.0,"85 ",
公寓,FMA00258,育英里,新竹市北區育英里中山路319巷25弄6號,1.0,"161 ",
公寓,FMA00259,育英里,新竹市北區育英里中山路393巷10弄7號,1.0,"46 ",
公寓,FMA00260,育英里,新竹市北區育英里中山路431巷50號,1.0,"33 ",
公寓,FMA00261,育英里,新竹市北區育英里中華路三段142巷25號,1.0,"34 ",
公寓,FMA00743,育英里,新竹市北區育英里中山路431巷36號,1.0,"474 ",
大樓,FMA00745,育英里,新竹市北區育英里四維路91號,3.0,"1361 ",
大樓,FMA00764,育英里,新竹市育英里四維路50號,2.0,"613 ",
公寓,FMA00769,育英里,新竹市北區育英里四維路47號,1.0,"169 ",
大樓,FMA00774,育英里,新竹市北區育英里林森路230號,1.0,"264 ",
大樓,FMA00785,育英里,新竹市北區育英里林森路316號,2.0,"236 ",
大樓,FMA00850,育英里,新竹市北區育英里四維路21巷57號,3.0,"2153 ",
大樓,FMA00855,育英里,新竹市北區育英里26鄰四維路21巷28號,1.0,"495 ",
大樓,FMA00752,武陵里,新竹市北區武陵里18鄰東大路二段172巷2-40號,1.0,2209,
大樓,FMA00758,武陵里,新竹市北區武陵里1鄰東大路二段174號,2.0,4444,
載熙國小(信義樓),FMA00789,武陵里,新竹市北區武陵里東大路二段386號,1.0,"812 ",
公寓,FMA00802,武陵里,新竹市北區武陵里25鄰武陵路73巷2號,1.0,1834,
公寓,FMA00804,武陵里,新竹市北區武陵里16鄰武陵路98巷1號,1.0,7017,
載熙國小(仁愛樓),FMA00805,武陵里,新竹市北區武陵里東大路二段386號,1.0,"3377 ",
公寓,FMA00810,武陵里,新竹市北區武陵里東大路二段232巷17號,1.0,5136,
公寓,FMA00398,金竹里,新竹市北區金竹里湳雅街311巷50弄9號,1.0,"234 ",
大樓,FMA00399,金竹里,新竹市北區金竹里武陵路265-269號,1.0,"853 ",
大樓,FMA00444,金竹里,新竹市北區金竹里武陵路271巷17號,1.0,"1024 ",
大樓,FMA00761,金竹里,新竹市北區金竹里金竹路120號,1.0,"2226 ",
舊社國小,FMA00793,金竹里,新竹市北區金竹里金竹路99號,1.0,"1673 ",
舊社國小,FMA00795,金竹里,新竹市北區金竹里金竹路99號,1.0,"949 ",
公寓,FMA00839,金竹里,新竹市北區金竹里金竹路156號,1.0,"2621 ",
公寓,FMA00871,金竹里,新竹市北區金竹里27鄰武陵路271巷180之6號,1.0,"710 ",
台大新竹分院,FMA00387,金華里,新竹市北區金華里經國路1段442巷47號,1.0,"749 ",
公寓,FMA00388,金華里,新竹市北區金華里光華二街72巷25弄12號,1.0,"501 ",
公寓,FMA00389,金華里,新竹市北區金華里光華二街72巷45號,1.0,"294 ",
台大新竹分院,FMA00390,金華里,新竹市北區金華里經國路1段442巷25號,1.0,"408 ",
公寓,FMA00391,金華里,新竹市北區金華里經國路1段454巷42號,1.0,"906 ",
公寓,FMA00392,金華里,新竹市北區金華里經國路1段454巷41號,1.0,"620 ",
台大新竹分院,FMA00393,金華里,新竹市北區金華里經國路1段442巷25號,1.0,"4422 ",
公寓,FMA00394,金華里,新竹市北區金華里光華二街72巷38之1號,1.0,"3833 ",
公寓,FMA00395,金華里,新竹市北區金華里光華二街72巷76號,1.0,"382 ",
台大新竹分院,FMA00396,金華里,新竹市北區金華里經國路1段442巷25之1號,1.0,"644 ",
台大新竹分院,FMA00397,金華里,新竹市北區金華里經國路1段442巷25之1號,1.0,"456 ",
公寓,FMA00416,金華里,新竹市北區金華里光華二街1號之13,1.0,"98 ",
公寓,FMA00767,金華里,新竹市北區金華里光華東街76巷26號,1.0,"176 ",
公寓,FMA00780,金華里,新竹市北區金華里光華二街16號,1.0,"2008 ",
公寓,FMA00816,金華里,新竹市北區金華里光華東一街5號,1.0,"870 ",
公寓,FMA00885,金雅里,新竹市北區金雅里金雅西街118號,1.0,"413 ",
大樓,FMA00888,金雅里,新竹市北區金雅里金雅八街71號,1.0,"2663 ",
大樓,FMA00890,金雅里,新竹市北區金雅里金雅路100號,1.0,"2305 ",
公寓,FMA00894,金雅里,新竹市北區金雅里金雅三街97號,1.0,"1003 ",
公寓,FMA00895,金雅里,新竹市北區金雅里金雅東街2號,1.0,"1014 ",
公寓,FMA00896,金雅里,新竹市北區金雅里金雅三街87號,1.0,"2513 ",
大樓,FMA00897,金雅里,新竹市北區金雅里金雅二街86號,1.0,"596 ",
公寓,FMA00898,金雅里,新竹市北區金雅里金雅路143號,1.0,"3078 ",
大樓,FMA00899,金雅里,新竹市北區金雅里金農路168號,1.0,"2193 ",
公寓,FMA00900,金雅里,新竹市北區金雅里金雅三街96號,1.0,"1006 ",
公寓,FMA00901,金雅里,新竹市北區金雅里金雅七街37號,1.0,"909 ",
公寓,FMA00904,金雅里,新竹市北區金雅里金雅六街72號,1.0,"926 ",
大樓,FMA00907,金雅里,新竹市北區金雅里4鄰金雅西街111號,1.0,"2284 ",
公寓,FMA00074,長和里,新竹市北區長和里愛文街148號,1.0,"195 ",
公寓,FMA00549,長和里,新竹市北區長和里城北街3號之21,1.0,"833 ",
公寓,FMA00619,長和里,新竹市北區長和里愛文街64-66號,1.0,"129 ",
