電腦編號,類別,村里,地址,地下層數,容量,轄管所別,備註
HMA00968,苗栗高中,福麗里,苗栗縣苗栗市至公路183號,1.0,"1804 ",文山所,
HMA00969,苗栗高中,福麗里,苗栗縣苗栗市至公路183號,1.0,"193 ",文山所,
HMA00970,苗栗高中,福麗里,苗栗縣苗栗市苗中路40號,1.0,"100 ",文山所,
HMA00971,苗栗高中,福麗里,苗栗縣苗栗市苗中路40號,1.0,"236 ",文山所,
HMA00972,明仁國中,福麗里,苗栗縣苗栗市電台10號,1.0,"644 ",文山所,
HMA00973,苗栗高商,福麗里,苗栗縣苗栗市電台7號,1.0,"520 ",文山所,
HMA00974,苗栗高商,福麗里,苗栗縣苗栗市電台7號,1.0,"229 ",文山所,
HMA00975,苗栗高商,福麗里,苗栗縣苗栗市電台7號,1.0,"230 ",文山所,
HMA00976,建台高中,福麗里,苗栗縣苗栗市至公路251號,1.0,529,文山所,
HMA00977,建台高中,福麗里,苗栗縣苗栗市至公路251號,1.0,"1477 ",文山所,
HMA00978,建台高中,福麗里,苗栗縣苗栗市至公路251號,1.0,"582 ",文山所,
HMA00979,建台高中,福麗里,苗栗縣苗栗市至公路251號,1.0,"432 ",文山所,
HMA00980,建台高中,福麗里,苗栗縣苗栗市至公路251號,1.0,"337 ",文山所,
HMA00981,建台高中,福麗里,苗栗縣苗栗市至公路251號,1.0,"257 ",文山所,
HMA00982,建台高中,福麗里,苗栗縣苗栗市至公路251號,1.0,"208 ",文山所,
HMA00983,公寓,福麗里,苗栗縣苗栗市至公路206巷1號,1.0,"72 ",文山所,
HMA00984,公寓,福麗里,苗栗縣苗栗市至公路208號,1.0,"33 ",文山所,
HMA00985,公寓,福麗里,苗栗縣苗栗市至公路260號,1.0,"32 ",文山所,
HMA00986,公寓,福麗里,苗栗縣苗栗市至公路260號,1.0,"33 ",文山所,
HMA00987,公寓,福麗里,苗栗縣苗栗市國華路123-9號123-9號,1.0,"46 ",文山所,
HMA00988,公寓,福麗里,苗栗縣苗栗市國華路123號,1.0,"46 ",文山所,
HMA00995,公寓,福麗里,苗栗縣苗栗市至公路323號,1.0,"26 ",文山所,
HMA00996,公寓,福麗里,苗栗縣苗栗市至公路325號,1.0,"24 ",文山所,
HMA001215,大樓,福麗里,苗栗縣苗栗市國華路1015巷61號,2.0,"904 ",文山所,
HMA001216,大樓,福麗里,苗栗縣苗栗市名門街80號,1.0,"1148 ",文山所,
HMA001219,大樓,福麗里,苗栗縣苗栗市至公路351巷5號,1.0,"1607 ",文山所,
HMA001220,大樓,福麗里,苗栗縣苗栗市自治路420號,1.0,"2155 ",文山所,
HMA001221,大樓,文山里,苗栗縣苗栗市國華路793號,1.0,"3730 ",文山所,
HMA09999,苗栗小巨蛋,文山里,苗栗縣苗栗市國華路1121號,1.0,"11243 ",文山所,
HMA00997,頭屋國中,頭屋村,苗栗縣頭屋鄉中正街86巷14號,1.0,"622 ",頭屋所,
HMA00998,大源氣體,頭屋村,苗栗縣頭屋鄉雙龍街92-1號,1.0,"38 ",頭屋所,
HMA00999,台灣石油探勘,象山村,苗栗縣頭屋鄉明屋98號,1.0,"462 ",頭屋所,
HMA01000,公寓,頭屋村,苗栗縣頭屋鄉中正街25號,1.0,"328 ",頭屋所,
HMA01001,大樓,頭屋村,苗栗縣頭屋鄉中華街69地下1層,1.0,"1684 ",頭屋所,
HMA01002,頭屋鄉圖書館,頭屋村,苗栗縣頭屋鄉中正街14地下1層,1.0,"305 ",頭屋所,
HMA01003,新光紡織,頭屋村,苗栗縣頭屋鄉中正街25地下1層,1.0,"302 ",頭屋所,
HMA01004,公寓,象山村,苗栗縣頭屋鄉象山路261號,1.0,"76 ",頭屋所,
HMA01005,台灣石油,象山村,苗栗縣頭屋鄉象山路265號,1.0,"89 ",頭屋所,
HMA01006,明德藝品,象山村,苗栗縣頭屋鄉象山路176號,1.0,"73 ",頭屋所,
HMA01007,長興小館,象山村,苗栗縣頭屋鄉象山路247號,1.0,"38 ",頭屋所,
HMA01008,公寓,象山村,苗栗縣頭屋鄉象山路253號,1.0,"49 ",頭屋所,
HMA01009,汽車修護廠,象山村,苗栗縣頭屋鄉象山路265號,1.0,"174 ",頭屋所,
HMA01010,汽車修護廠,象山村,苗栗縣頭屋鄉象山路198號,1.0,"76 ",頭屋所,
HMA01011,公寓,象山村,苗栗縣頭屋鄉象山路196號,1.0,"168 ",頭屋所,
HMA01012,公寓,象山村,苗栗縣頭屋鄉象山路259號,1.0,"0 ",頭屋所,
HMA01013,國利陶瓷,象山村,苗栗縣頭屋鄉象山路255號,1.0,"96 ",頭屋所,
HMA01014,禮智陶瓷,象山村,苗栗縣頭屋鄉象山路257號,1.0,"36 ",頭屋所,
HMA01015,頭屋鄉明德活動中心,明德村,苗栗縣頭屋鄉明德路81號,1.0,"122 ",明德所,
HMA01016,行政院農業改良場,館南村,苗栗縣公館鄉館南261號,1.0,"140 ",公館所,
HMA01017,行政院農業改良場,館南村,苗栗縣公館鄉館南261號,1.0,"257 ",公館所,
HMA01018,行政院農業改良場,館南村,苗栗縣公館鄉館南261號,1.0,"154 ",公館所,
HMA01019,公寓,館南村,苗栗縣公館鄉仁愛路一段160-2號,2.0,"690 ",公館所,
HMA01020,公寓,館中村,苗栗縣公館鄉近光路24號,1.0,"823 ",公館所,
HMA01021,公寓,館中村,苗栗縣公館鄉大同路251巷31-1號,2.0,"133 ",公館所,
HMA01022,公館分駐所,館中村,苗栗縣公館鄉大同路181號,2.0,"260 ",公館所,
HMA01023,公寓,館中村,苗栗縣公館鄉大同路75號,1.0,"468 ",公館所,
HMA01024,公館鄉圖書館,館中村,苗栗縣公館鄉宮前路30號,1.0,"200 ",公館所,
HMA01025,公寓,館東村,苗栗縣公館鄉華東街28號,2.0,"40 ",公館所,
HMA01026,公寓,館東村,苗栗縣公館鄉大東路140號,1.0,"49 ",公館所,
HMA01027,公寓,玉泉村,苗栗縣公館鄉玉泉369-10號,2.0,"865 ",公館所,
HMA01029,公寓,玉泉村,苗栗縣公館鄉玉泉59號,2.0,"225 ",公館所,
HMA01030,公寓,玉泉村,苗栗縣公館鄉玉泉36號,2.0,"166 ",公館所,
HMA01031,宏聲陶瓷廠,玉泉村,苗栗縣公館鄉玉泉52號,1.0,"30 ",公館所,
HMA01032,宏聲陶瓷廠,玉泉村,苗栗縣公館鄉玉泉52號,1.0,"40 ",公館所,
HMA01033,公寓,玉泉村,苗栗縣公館鄉玉泉59號,2.0,"102 ",公館所,
HMA01034,台灣蠶絲公司,玉泉村,苗栗縣公館鄉玉泉367號,1.0,"261 ",公館所,
HMA01035,中油出磺坑礦場,開礦村,苗栗縣公館鄉開礦36號,1.0,"506 ",福基所,
HMA01036,中油出磺坑礦場,福基村,苗栗縣公館鄉福基45號,1.0,"94 ",福基所,
HMA01037,中油出磺坑礦場,開礦村,苗栗縣公館鄉開礦36號,1.0,"4 ",福基所,
HMA01038,中油出磺坑礦場,開礦村,苗栗縣公館鄉開礦36號,1.0,"10 ",福基所,
HMA01039,中油出磺坑礦場,開礦村,苗栗縣公館鄉開礦36號,1.0,"10 ",福基所,
HMA01040,中油出磺坑礦場,開礦村,苗栗縣公館鄉開礦36號,1.0,"8 ",福基所,
HMA01041,中油出磺坑礦場,開礦村,苗栗縣公館鄉開礦36號,1.0,"7 ",福基所,
HMA01042,中油出磺坑礦場,開礦村,苗栗縣公館鄉開礦36號,1.0,"4 ",福基所,
HMA01043,公寓,五谷村,苗栗縣公館鄉五谷36號,1.0,"78 ",鶴岡所,
HMA01044,大樓,五谷村,苗栗縣公館鄉五谷38號,1.0,"5069 ",鶴岡所,
HMA01045,公寓,五谷村,苗栗縣公館鄉五谷236號,1.0,"798 ",鶴岡所,
HMA01046,公寓,五谷村,苗栗縣公館鄉五谷86號,1.0,"93 ",鶴岡所,
HMA01047,中興紡織,尖山村,"24.540528281782866, 120.84109673578817",1.0,"33 ",鶴岡所,"24.540528281782866, 120.84109673578817"
HMA01051,鶴岡國小,鶴山村,苗栗縣公館鄉鶴山197號,1.0,"448 ",鶴岡所,
HMA01052,公寓,五谷村,苗栗縣公館鄉五谷55號,1.0,"36 ",鶴岡所,
HMA01054,公寓,五谷村,苗栗縣公館鄉五谷106號,1.0,"136 ",鶴岡所,
HMA01055,五穀宮,五谷村,苗栗縣公館鄉五谷92號,1.0,"88 ",鶴岡所,
HMA01056,中興紡織,尖山村,苗栗縣公館鄉尖山245號,1.0,"432 ",鶴岡所,
HMA01058,公寓,五谷村,苗栗縣公館鄉五谷92號,2.0,"29 ",鶴岡所,
HMA01061,公寓,五谷村,苗栗縣公館鄉五谷21之1號,1.0,"82 ",鶴岡所,
HMA01064,公寓,五谷村,苗栗縣公館鄉五谷66號,1.0,"42 ",鶴岡所,
HMA01065,公寓,五谷村,苗栗縣公館鄉五谷57號,1.0,"68 ",鶴岡所,
HMA01066,中外陶瓷,五谷村,苗栗縣公館鄉五谷58號,1.0,"53 ",鶴岡所,
HMA01067,公寓,五谷村,苗栗縣公館鄉五谷101號,2.0,"20 ",鶴岡所,
HMA01069,公寓,五谷村,苗栗縣公館鄉五谷13號,1.0,"78 ",鶴岡所,
HMA01070,中油天然氣,五谷村,苗栗縣公館鄉五谷51號,2.0,"60 ",鶴岡所,
HMA01071,公寓,五谷村,苗栗縣公館鄉五谷76號,1.0,"61 ",鶴岡所,
HMA01072,興世亞混凝土,中平村,苗栗縣銅鑼鄉中隆三路17號,1.0,"144 ",銅鑼所,
HMA01073,福林輪胎公司,中平村,苗栗縣銅鑼鄉中隆三路2號,1.0,"64 ",銅鑼所,
HMA01074,金明玻璃公司,中平村,苗栗縣銅鑼鄉中隆三路15號,1.0,"112 ",銅鑼所,
HMA01075,金明玻璃公司,中平村,苗栗縣銅鑼鄉中隆一路13號,1.0,"56 ",銅鑼所,
HMA01076,立敦電機公司,中平村,苗栗縣銅鑼鄉中隆二路9號,1.0,"178 ",銅鑼所,
HMA01077,喜陽公司,中平村,苗栗縣銅鑼鄉中隆二路4號,1.0,"72 ",銅鑼所,
HMA01078,滿來塑膠公司,中平村,苗栗縣銅鑼鄉孝興街8號,1.0,"240 ",銅鑼所,
HMA01079,敦信金屬公司,中平村,苗栗縣銅鑼鄉仁興街6號,1.0,"116 ",銅鑼所,
HMA01080,振邦公司,中平村,苗栗縣銅鑼鄉中興路10號,1.0,"98 ",銅鑼所,
HMA01081,唐絹實業公司,中平村,苗栗縣銅鑼鄉中興路10之1號,1.0,"60 ",銅鑼所,
HMA01082,協機公司,中平村,苗栗縣銅鑼鄉中興路91號,1.0,"106 ",銅鑼所,
HMA01083,正隆紙廠,中平村,苗栗縣銅鑼鄉中隆三路10號,1.0,"377 ",銅鑼所,
HMA01084,苗力公司,中平村,苗栗縣銅鑼鄉中興路18之1號,1.0,"46 ",銅鑼所,
HMA01085,台蠶公司,中平村,苗栗縣銅鑼鄉中興路6號,1.0,"312 ",銅鑼所,
HMA01086,贊新鋼鐵公司,中平村,苗栗縣銅鑼鄉孝興街1號,1.0,"176 ",銅鑼所,
HMA01087,光男企業公司,銅鑼村,苗栗縣銅鑼鄉民生路14號,1.0,"2854 ",銅鑼所,
HMA01088,格蘭富公司,銅鑼村,苗栗縣銅鑼鄉民有路14號,1.0,"648 ",銅鑼所,
HMA01089,敦和公司,中平村,苗栗縣銅鑼鄉中興路28號,1.0,"105 ",銅鑼所,
HMA01090,大揚公司,中平村,苗栗縣銅鑼鄉中興路22號,1.0,"133 ",銅鑼所,
HMA01091,新琇公司,中平村,苗栗縣銅鑼鄉仁興街3號,1.0,"108 ",銅鑼所,
HMA01092,銅鑼鄉地政事務所,福興村,苗栗縣銅鑼鄉平陽路46之2號,1.0,"178 ",銅鑼所,
HMA01093,振輝公司,中平村,苗栗縣銅鑼鄉中興路3號,1.0,"190 ",銅鑼所,
HMA01094,銅鑼鄉公所,銅鑼村,苗栗縣銅鑼鄉新興路78號,1.0,"116 ",銅鑼所,
HMA01095,啟欣公司,中平村,苗栗縣銅鑼鄉瑞興街3號,1.0,"178 ",銅鑼所,
HMA01096,銅鑼陶藝,中平村,苗栗縣銅鑼鄉中興路18號,1.0,"256 ",銅鑼所,
HMA01097,啟昌公司,中平村,苗栗縣銅鑼鄉中興路10號,1.0,"176 ",銅鑼所,
HMA01098,合立公司,中平村,苗栗縣銅鑼鄉瑞興街18號,1.0,"89 ",銅鑼所,
HMA01099,岱德股份公司,銅鑼村,苗栗縣銅鑼鄉民治路13號,1.0,"80 ",銅鑼所,
HMA01100,勵諾公司,銅鑼村,苗栗縣銅鑼鄉民治路14號,1.0,"326 ",銅鑼所,
HMA01101,公寓,銅鑼村,苗栗縣銅鑼鄉民有路8號,1.0,"98 ",銅鑼所,
HMA01102,實耐格公司,銅鑼村,苗栗縣銅鑼鄉民治路16號,1.0,"277 ",銅鑼所,
HMA01103,群升企業公司,銅鑼村,苗栗縣銅鑼鄉民治路9號,1.0,"42 ",銅鑼所,
HMA01104,原宜企業公司,銅鑼村,苗栗縣銅鑼鄉民治路27號,1.0,"168 ",銅鑼所,
HMA01105,尚億鋁業公司,銅鑼村,苗栗縣銅鑼鄉自強路21號,1.0,"114 ",銅鑼所,
HMA01106,龍台公司,中平村,苗栗縣銅鑼鄉孝興街2號,1.0,"206 ",銅鑼所,
HMA01107,東田洋公司,銅鑼村,苗栗縣銅鑼鄉東田洋11之10號,1.0,"61 ",銅鑼所,
HMA01108,公寓,銅鑼村,苗栗縣銅鑼鄉民有路8號,1.0,"120 ",銅鑼所,
HMA01109,明鋒鐵工廠,銅鑼村,苗栗縣銅鑼鄉民有路5號,1.0,"80 ",銅鑼所,
HMA01110,台灣佳泥公司,銅鑼村,苗栗縣銅鑼鄉民有路13號,1.0,"217 ",銅鑼所,
HMA01111,艾鉅科技公司,銅鑼村,苗栗縣銅鑼鄉民生路19號,1.0,"161 ",銅鑼所,
HMA01112,定泰木業公司,銅鑼村,苗栗縣銅鑼鄉民生路10號,1.0,"60 ",銅鑼所,
HMA01113,鐘通工業公司,銅鑼村,苗栗縣銅鑼鄉民生路7號,1.0,"288 ",銅鑼所,
HMA01114,達力工業公司,銅鑼村,苗栗縣銅鑼鄉民族路7號,1.0,"100 ",銅鑼所,
HMA01115,東霖工業公司,銅鑼村,苗栗縣銅鑼鄉民權路2號,1.0,"161 ",銅鑼所,
HMA01116,易佳窯業公司,銅鑼村,苗栗縣銅鑼鄉民權路12號,1.0,"140 ",銅鑼所,
HMA01117,明峰塗料公司,銅鑼村,苗栗縣銅鑼鄉民權路6號,1.0,"93 ",銅鑼所,
HMA01118,光男企業公司,銅鑼村,苗栗縣銅鑼鄉民生路14號,1.0,"697 ",銅鑼所,
HMA01119,納姆內公司,銅鑼村,苗栗縣銅鑼鄉民生路11號,1.0,"88 ",銅鑼所,
HMA01120,強安鋼架工程,銅鑼村,苗栗縣銅鑼鄉民享路22號,1.0,"138 ",銅鑼所,
HMA01121,永新醫療器材,銅鑼村,苗栗縣銅鑼鄉民享路42號,1.0,"44 ",銅鑼所,
HMA01122,坤璜企業公司,銅鑼村,苗栗縣銅鑼鄉民享路12號,1.0,"41 ",銅鑼所,
HMA01123,快速保力龍公司,銅鑼村,苗栗縣銅鑼鄉民享路2號,1.0,"69 ",銅鑼所,
HMA01124,家佳產品公司,銅鑼村,苗栗縣銅鑼鄉民享路5號,1.0,"186 ",銅鑼所,
HMA01125,公寓,銅鑼村,苗栗縣銅鑼鄉中正路152號,1.0,"245 ",銅鑼所,
HMA01126,浩檀股份公司,銅鑼村,苗栗縣銅鑼鄉民享路30號,1.0,"73 ",銅鑼所,
HMA01127,景泰環保科技,銅鑼村,苗栗縣銅鑼鄉自強路10號,1.0,"160 ",銅鑼所,
HMA01128,金豐矽砂公司,銅鑼村,苗栗縣銅鑼鄉民治路1號,1.0,"114 ",銅鑼所,
HMA01129,吉鍛工業公司,銅鑼村,苗栗縣銅鑼鄉民治路15號,1.0,"40 ",銅鑼所,
HMA01130,雙峰工程公司,銅鑼村,苗栗縣銅鑼鄉民治路7號,1.0,"18 ",銅鑼所,
HMA01131,強駿企業公司,銅鑼村,苗栗縣銅鑼鄉民有路15號,1.0,"146 ",銅鑼所,
HMA01132,大宇紗筒公司,銅鑼村,苗栗縣銅鑼鄉民享路35號,1.0,"226 ",銅鑼所,
HMA01133,迅展公司,銅鑼村,苗栗縣銅鑼鄉民享路24號,1.0,"108 ",銅鑼所,
HMA01134,淨德石材公司,銅鑼村,苗栗縣銅鑼鄉民治路4號,1.0,"53 ",銅鑼所,
HMA01135,皓盛電子公司,銅鑼村,苗栗縣銅鑼鄉民治路37號,1.0,"109 ",銅鑼所,
HMA01136,皓盛電子公司,銅鑼村,苗栗縣銅鑼鄉民治路37號,1.0,"241 ",銅鑼所,
HMA01137,公寓,銅鑼村,苗栗縣銅鑼鄉民有路8號,1.0,"49 ",銅鑼所,
HMA01138,富勝意企業,銅鑼村,苗栗縣銅鑼鄉民有路9號,1.0,"25 ",銅鑼所,
HMA01139,丹靈實業公司,銅鑼村,苗栗縣銅鑼鄉民有路7號,1.0,"57 ",銅鑼所,
HMA01140,台罐紡織公司,銅鑼村,苗栗縣銅鑼鄉民生路12號,1.0,"45 ",銅鑼所,
HMA01141,鐘通工業公司,銅鑼村,苗栗縣銅鑼鄉民生路7號,1.0,"69 ",銅鑼所,
HMA01142,大獅工業公司,銅鑼村,苗栗縣銅鑼鄉民生路3號,1.0,"92 ",銅鑼所,
HMA01143,萬年印刷電路,銅鑼村,苗栗縣銅鑼鄉自強路22號,1.0,"92 ",銅鑼所,
HMA01144,達力陶瓷工業,銅鑼村,苗栗縣銅鑼鄉民族路3號,1.0,"74 ",銅鑼所,
HMA01145,公寓,銅鑼村,苗栗縣銅鑼鄉新興路4號,1.0,"42 ",銅鑼所,
HMA01146,見龍化學公司,銅鑼村,苗栗縣銅鑼鄉新興路68之2號,1.0,"40 ",銅鑼所,
HMA01147," 棋文機械公司",銅鑼村,苗栗縣銅鑼鄉民權路1號,1.0,"160 ",銅鑼所,
HMA01148,坤璜企業公司,銅鑼村,苗栗縣銅鑼鄉民權路9號,1.0,"224 ",銅鑼所,
HMA01150,協新實業公司,銅鑼村,苗栗縣銅鑼鄉民權路7號,1.0,"40 ",銅鑼所,
HMA01152,勝輝公司,中平村,苗栗縣銅鑼鄉中平98號,1.0,"34 ",銅鑼所,
HMA01153,台記食品廠,銅鑼村,苗栗縣銅鑼鄉民有路23號,1.0,"40 ",銅鑼所,
HMA01154,中華電信銅鑼服務處,銅鑼村,苗栗縣銅鑼鄉郵電街31號,1.0,"240 ",銅鑼所,
HMA01155,銅鑼市場,銅鑼村,苗栗縣銅鑼鄉永樂路36號,1.0,"280 ",銅鑼所,
HMA01156,公寓,樟樹村,苗栗縣銅鑼鄉竹圍3之6號,1.0,"46 ",銅鑼所,"24.45376435935648, 120.78106238409762"
HMA01157,偉盛鋼製品,中平村,苗栗縣銅鑼鄉中興路87號,1.0,"193 ",銅鑼所,
HMA01158,科隆工業公司,中平村,苗栗縣銅鑼鄉中隆二路2號,1.0,"716 ",銅鑼所,
HMA01159,太平洋醫療器材,銅鑼村,苗栗縣銅鑼鄉自強路19號,1.0,"68 ",銅鑼所,
HMA01160,山隆通運公司,中平村,苗栗縣銅鑼鄉中隆一路1號,1.0,"88 ",銅鑼所,
HMA01162,萬九平塑膠公司,銅鑼村,苗栗縣銅鑼鄉民享路34號,1.0,"152 ",銅鑼所,
HMA01167,格蘭富公司,銅鑼村,苗栗縣銅鑼鄉民有路14號,1.0,"200 ",銅鑼所,
HMA01168,錸德科技公司,中平村,苗栗縣銅鑼鄉中興路26號,1.0,"60569 ",銅鑼所,
HMA01169,巨擘先進公司,中平村,苗栗縣銅鑼鄉瑞興北街6號,1.0,"556 ",銅鑼所,
HMA01171,錸德科技公司,中平村,苗栗縣銅鑼鄉中興路26號,1.0,"236 ",銅鑼所,
HMA01172,公寓,中平村,苗栗縣銅鑼鄉中興路91號,1.0,"408 ",銅鑼所,
HMA01172-1,大樓,雙湖村,苗栗縣三義鄉雙湖5之6號,1.0,"2872 ",三義所,
HMA01173,渣打銀行,廣盛村,苗栗縣三義鄉中正路83號,1.0,"332 ",三義所,
HMA01174,三義農會,廣盛村,苗栗縣三義鄉中正路80號,1.0,"681 ",三義所,
HMA01175,電信機房,廣盛村,苗栗縣三義鄉八股路23之4號,1.0,"686 ",三義所,
HMA01176,圖書館幼稚園,廣盛村,苗栗縣三義鄉新生路9之21號,1.0,"440 ",三義所,
HMA01177,台電三義服務處,廣盛村,苗栗縣三義鄉中正路68號,1.0,"158 ",三義所,
HMA01178,三義郵局,廣盛村,苗栗縣三義鄉中正路101號,1.0,"113 ",三義所,
HMA01179,三義鄉公所,廣盛村,苗栗縣三義鄉中正路147號,1.0,"1240 ",三義所,
HMA01181,台電保線所,雙湖村,苗栗縣三義鄉雙湖86號,1.0,"188 ",三義所,
HMA01182,三義零售市場,廣盛村,苗栗縣三義鄉新生路30號,1.0,"200 ",三義所,
HMA01183,三義分駐所,廣盛村,"24.41278547758445, 120.76995106117644",1.0,"122 ",三義所,"24.41278547758445, 120.76995106117644"
HMA01184,公寓,勝興村,苗栗縣三義鄉水美317號,1.0,"125 ",三義所,
HMA01185,公寓,廣盛村,苗栗縣三義鄉中正路112號,1.0,"188 ",三義所,
HMA01186,公寓,廣盛村,苗栗縣三義鄉八股路21號,1.0,"188 ",三義所,
HMA01187,裕盛玻璃公司,西湖村,苗栗縣三義鄉伯公坑40-05號,1.0,"666 ",龍騰所,
HMA01188,共榮工業公司,西湖村,苗栗縣三義鄉伯公坑40-12號,1.0,"584 ",龍騰所,
HMA01189,裕隆汽車,西湖村,苗栗縣三義鄉伯公坑39之1號,1.0,"238 ",龍騰所,
HMA01189-1,裕隆汽車,西湖村,苗栗縣三義鄉伯公坑39之2號,1.0,"270 ",龍騰所,
HMA01190,螺絲工業股份有限公司,西湖村,苗栗縣三義鄉伯公坑40-09號,1.0,"352 ",龍騰所,
HMA01192,友永工業公司,西湖村,苗栗縣三義鄉伯公坑40-11號,1.0,"289 ",龍騰所,
HMA01193,中華台亞,西湖村,苗栗縣三義鄉伯公坑40-47號,1.0,"81 ",龍騰所,
HMA01194,裕隆汽車,西湖村,苗栗縣三義鄉伯公坑40-04號,1.0,"266 ",龍騰所,
HMA01195,裕隆汽車,西湖村,苗栗縣三義鄉伯公坑拐子湖39號,1.0,"106 ",龍騰所,
HMA01196,裕隆汽車,西湖村,苗栗縣三義鄉伯公坑40號,1.0,"733 ",龍騰所,
HMA01197,裕隆汽車,西湖村,苗栗縣三義鄉伯公坑39號-1,1.0,"112 ",龍騰所,
HMA01202,長安興業有限公司,西湖村,苗栗縣三義鄉伯公坑40-07號,1.0,"118 ",龍騰所,
HMA01205,裕隆汽車,西湖村,苗栗縣三義鄉伯公坑39之1號,1.0,"40 ",龍騰所,
HMA01209,裕隆汽車,西湖村,苗栗縣三義鄉伯公坑39之1號,1.0,"1086 ",龍騰所,
HMA1165,裕隆汽車,西湖村,苗栗縣三義鄉伯公坑40號,1.0,"486 ",龍騰所,
HMB00006,嘉成機器公司,西湖村,苗栗縣三義鄉伯公坑40-09號,1.0,"186 ",龍騰所,
HMB00007,友聯汽車材料公司,西湖村,苗栗縣三義鄉伯公坑40-10號,1.0,"524 ",龍騰所,
HMB00008,長安興業有限公司,西湖村,苗栗縣三義鄉伯公坑40-07號,1.0,"84 ",龍騰所,
HMB00009,鯉魚潭農會辦事處,鯉魚潭村,"24.350608997733257, 120.74216905979983",1.0,"233 ",鯉魚所,"24.350608997733257, 120.74216905979983"
HMB00011,立安東公司,鯉魚潭村,苗栗縣三義鄉鯉魚口99號,1.0,"460 ",鯉魚所,
