類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,CMA00036,新東里,臺南市東區新東里3鄰裕農路15號,"22.985047,120.224417",1,22.0,第一分局,
一般住宅,CMA00037,新東里,臺南市東區新東里3鄰裕農路27號,"22.985157,120.224671",3,2288.0,第一分局,
一般住宅,CMA00038,崇誨里,臺南市東區崇誨里10鄰林森路二段192巷5號,"22.989536,120.224582",1,537.0,第一分局,
一般住宅,CMA00039,崇誨里,臺南市東區崇誨里4鄰林森路二段218號,"22.990271,120.224583",1,537.0,第一分局,
一般住宅,CMA00040,富裕里,臺南市東區富裕里14鄰裕農路288巷2號,"22.985937,120.227478",1,47.0,第一分局,
一般住宅,CMA00041,富裕里,臺南市東區富裕里14鄰裕農路288巷4號,"22.985923,120.227513",1,48.0,第一分局,
一般住宅,CMA00042,富強里,臺南市東區富強里6鄰中華東路二段96巷12號,"22.985495,120.23262",1,189.0,第一分局,
一般住宅,CMA00043,富強里,臺南市東區富強里25鄰裕農路446巷52弄3號,"22.986376,120.231561",1,38.0,第一分局,
一般住宅,CMA00044,富強里,臺南市東區富強里19鄰裕農路288巷110弄24號,"22.985329,120.229431",1,26.0,第一分局,
一般住宅,CMA00045,富強里,臺南市東區富強里15鄰裕農路320號,"22.986702,120.229211",1,409.0,第一分局,
一般住宅,CMA00046,富強里,臺南市東區富強里4鄰裕農路372號,"22.987171,120.230278",2,2995.0,第一分局,
一般住宅,CMA00047,富強里,臺南市東區富強里4鄰裕農路352號,"22.986961,120.22971",2,385.0,第一分局,
一般住宅,CMA00048,富裕里,臺南市東區富裕里9鄰東門路二段297號,"22.983543,120.226659",2,956.0,第一分局,
一般住宅,CMA00049,富裕里,臺南市東區富裕里1鄰東門路二段301巷53弄26號,"22.984732,120.228166",1,222.0,第一分局,
一般住宅,CMA00050,富裕里,臺南市東區富裕里7鄰東門路二段301巷41號,"22.984074,120.227464",1,138.0,第一分局,
一般住宅,CMA00051,泉南里,臺南市東區泉南里8鄰光華街227號,"22.986785,120.214861",1,219.0,第一分局,
一般住宅,CMA00052,泉南里,臺南市東區泉南里10鄰樹林街一段6號,"22.985672,120.216728",1,22.0,第一分局,
一般住宅,CMA00053,泉南里,臺南市東區泉南里17鄰光華街117號,"22.985054,120.217423",1,30.0,第一分局,
一般住宅,CMA00054,泉南里,臺南市東區泉南里17鄰光華街115號,"22.985047,120.217484",1,53.0,第一分局,
一般住宅,CMA00055,泉南里,臺南市東區泉南里25鄰樹林街一段71號,"22.985968,120.215222",1,158.0,第一分局,
一般住宅,CMA00056,衛國里,臺南市東區衛國里2鄰衛國街112巷17號,"22.987537,120.22448",1,646.0,第一分局,
一般住宅,CMA00057,衛國里,臺南市東區衛國里4鄰林森路二段90號,"22.987365,120.223406",2,1081.0,第一分局,
一般住宅,CMA00058,大同里,臺南市東區大同里9鄰府連路184號,"22.9849,120.212444",1,202.0,第一分局,
一般住宅,CMA00059,大同里,臺南市東區大同里10鄰府連路204巷5號,"22.984860,120.213068",1,130.0,第一分局,
一般住宅,CMA00060,大同里,臺南市東區大同里8鄰大同路一段173號,"22.984639,120.211349",1,876.0,第一分局,
一般住宅,CMA00061,裕農里,臺南市東區裕農里14鄰裕豐街232號,"22.988610,120.22753",1,131.0,第一分局,
一般住宅,CMA00062,裕農里,臺南市東區裕農里14鄰裕豐街216號,"22.988078,120.227433",1,335.0,第一分局,
一般住宅,CMA00063,裕農里,臺南市東區裕農里6鄰裕農路375號,"22.98753,120.230140",2,1794.0,第一分局,
一般住宅,CMA00064,裕農里,臺南市東區裕農里3鄰東寧路546號,"22.988472,120.231718",3,681.0,第一分局,
供公眾使用,CMA00065,裕農里,臺南市東區裕農里11鄰東寧路518號,"22.988903,120.230941",1,78.0,第一分局,
一般住宅,CMA00067,德光里,臺南市東區德光里17鄰崇德路138號,"22.979334,120.219734",1,2302.0,第一分局,
一般住宅,CMA00068,德光里,臺南市東區德光里9鄰崇學路19號,"22.977951,120.220594",1,265.0,第一分局,
一般住宅,CMA00069,德光里,臺南市東區德光里9鄰崇學路67號,"22.978099,120.221018",1,968.0,第一分局,
一般住宅,CMA00070,德光里,臺南市東區德光里3鄰崇德路44號,"22.981427,120.217547",1,34.0,第一分局,
一般住宅,CMA00071,德光里,臺南市東區德光里3鄰崇德路40號,"22.981508,120.217518",1,48.0,第一分局,
一般住宅,CMA00072,德光里,臺南市東區德光里5鄰崇德路92號,"22.980263,120.218383",1,48.0,第一分局,
一般住宅,CMA00073,德光里,臺南市東區德光里5鄰崇德路98號,"22.980198,120.21848",1,30.0,第一分局,
一般住宅,CMA00074,富強里,臺南市東區富強里17鄰裕農路288巷88號,"22.985910,120.228956",1,113.0,第一分局,
一般住宅,CMA00075,裕農里,臺南市東區裕農里6鄰裕農路343號,"22.986996,120.22918",1,39.0,第一分局,
一般住宅,CMA00076,裕農里,臺南市東區裕農里11鄰東寧路508號,"22.989049,120.23063",1,40.0,第一分局,
一般住宅,CMA00077,龍山里,臺南市東區龍山里3鄰富德街29號,"22.984807,120.223286",1,60.0,第一分局,
一般住宅,CMA00078,大同里,臺南市東區大同里13鄰大同路一段175巷10號,"22.984309,120.211431",1,28.0,第一分局,
一般住宅,CMA00079,大同里,臺南市東區大同里10鄰府連路204巷15號,"22.984631,120.213123",1,40.0,第一分局,
一般住宅,CMA00080,大同里,臺南市東區大同里8鄰府連路160號,"22.984777,120.211778",1,26.0,第一分局,
一般住宅,CMA00081,泉南里,臺南市東區泉南里11鄰府連路357號,"22.984929,120.216255",1,44.0,第一分局,
一般住宅,CMA00082,富裕里,臺南市東區富裕里14鄰裕農路288巷10號,"22.985913,120.227635",1,48.0,第一分局,
一般住宅,CMA00083,富裕里,臺南市東區富裕里14鄰裕農路288巷12號,"22.98592,120.227667",1,48.0,第一分局,
一般住宅,CMA00084,崇誨里,臺南市東區崇誨里2鄰東寧路258號,"22.990582,120.225668",1,42.0,第一分局,
一般住宅,CMA00085,崇誨里,臺南市東區崇誨里2鄰東寧路254號,"22.990604,120.225596",1,42.0,第一分局,
一般住宅,CMA00086,崇誨里,臺南市東區崇誨里2鄰東寧路252號,"22.990617,120.22556",1,42.0,第一分局,
一般住宅,CMA00087,崇誨里,臺南市東區崇誨里2鄰東寧路250號,"22.990628,120.225517",1,42.0,第一分局,
一般住宅,CMA00088,崇誨里,臺南市東區崇誨里9鄰林森路二段192巷88弄28號,"22.988824,120.227114",1,64.0,第一分局,
一般住宅,CMA00089,崇誨里,臺南市東區崇誨里2鄰東寧路246號,"22.990666,120.225395",1,66.0,第一分局,
一般住宅,CMA00090,崇誨里,臺南市東區崇誨里2鄰東寧路256號,"22.990594,120.225634",1,42.0,第一分局,
一般住宅,CMA00091,崇誨里,臺南市東區崇誨里2鄰東寧路238號,"22.990725,120.225247",1,42.0,第一分局,
一般住宅,CMA00092,崇誨里,臺南市東區崇誨里2鄰東寧路264號,"22.990559,120.225784",1,42.0,第一分局,
一般住宅,CMA00094,崇誨里,臺南市東區崇誨里2鄰東寧路260號,"22.990575,120.225705",1,42.0,第一分局,
一般住宅,CMA00095,德光里,臺南市東區德光里14鄰德光街94號,"22.980404,120.221783",1,38.0,第一分局,
一般住宅,CMA00096,德光里,臺南市東區德光里19鄰崇德一街16號,"22.980167,120.219838",1,100.0,第一分局,
一般住宅,CMA00097,德光里,臺南市東區德光里13鄰崇善路138號,"22.980882,120.222671",1,26.0,第一分局,
一般住宅,CMA00098,德光里,臺南市東區德光里12鄰崇學路167號,"22.980134,120.223319",1,40.0,第一分局,
一般住宅,CMA00099,泉南里,臺南市東區泉南里21鄰府連路344巷1弄28號,"22.983844,120.216134",1,56.0,第一分局,
一般住宅,CMA00100,泉南里,臺南市東區泉南里21鄰府連路344巷1弄26號,"22.983878,120.216138",1,56.0,第一分局,
一般住宅,CMA00101,泉南里,臺南市東區泉南里21鄰府連路344巷1弄24號,"22.983913,120.216138",1,56.0,第一分局,
一般住宅,CMA00102,泉南里,臺南市東區泉南里21鄰府連路344巷1弄22號,"22.983958,120.216143",1,56.0,第一分局,
一般住宅,CMA00103,泉南里,臺南市東區泉南里26鄰府連路302號,"22.985059,120.215175",1,47.0,第一分局,
一般住宅,CMA00104,泉南里,臺南市東區泉南里26鄰府連路300號,"22.985077,120.215140",1,47.0,第一分局,
一般住宅,CMA00105,富強里,臺南市東區富強里5鄰東門路二段301巷90弄7號,"22.983739,120.229197",1,88.0,第一分局,
供公眾使用,CMA00106,大同里,臺南市東區大同里2鄰大同路一段59號,"22.987475,120.211543",1,60.0,第一分局,
一般住宅,CMA00107,大同里,臺南市東區大同里18鄰林森路一段53號,"22.981760,120.213312",1,42.0,第一分局,
一般住宅,CMA00108,大同里,臺南市東區大同里18鄰林森路一段57號,"22.981776,120.213426",1,48.0,第一分局,
一般住宅,CMA00109,大同里,臺南市東區大同里18鄰林森路一段51號,"22.981755,120.213258",1,68.0,第一分局,
一般住宅,CMA00110,富裕里,臺南市東區富裕里3鄰裕農路2號,"22.984853,120.224558",1,109.0,第一分局,
一般住宅,CMA00112,龍山里,臺南市東區龍山里20鄰崇學路205號,"22.980816,120.223849",1,61.0,第一分局,
一般住宅,CMA00113,新東里,臺南市東區新東里9鄰裕農路43巷29弄48號,"22.986522,120.224457",1,36.0,第一分局,
一般住宅,CMA00114,新東里,臺南市東區新東里9鄰裕農路43巷29弄46號,"22.986528,120.224509",1,36.0,第一分局,
一般住宅,CMA00115,新東里,臺南市東區新東里9鄰裕農路43巷29弄42之1號,"22.986536,120.224605",1,36.0,第一分局,
一般住宅,CMA00116,新東里,臺南市東區新東里9鄰裕農路43巷29弄42號,"22.986529,120.224555",1,36.0,第一分局,
一般住宅,CMA00117,新東里,臺南市東區新東里9鄰裕農路43巷29弄40號,"22.986536,120.224655",1,36.0,第一分局,
一般住宅,CMA00118,新東里,臺南市東區新東里9鄰裕農路43巷29弄38號,"22.986539,120.2247",1,36.0,第一分局,
一般住宅,CMA00119,新東里,臺南市東區新東里9鄰裕農路43巷29弄36號,"22.986543,120.224753",1,36.0,第一分局,
一般住宅,CMA00120,新東里,臺南市東區新東里9鄰裕農路43巷29弄16號,"22.986583,120.225236",1,36.0,第一分局,
一般住宅,CMA00121,新東里,臺南市東區新東里9鄰裕農路43巷29弄12號,"22.986588,120.22533",1,36.0,第一分局,
一般住宅,CMA00122,新東里,臺南市東區新東里9鄰裕農路43巷29弄24號,"22.986567,120.225041",1,36.0,第一分局,
一般住宅,CMA00123,新東里,臺南市東區新東里9鄰裕農路43巷29弄22號,"22.98657,120.225087",1,36.0,第一分局,
一般住宅,CMA00124,新東里,臺南市東區新東里9鄰裕農路43巷29弄14號,"22.986587,120.225286",1,36.0,第一分局,
一般住宅,CMA00125,新東里,臺南市東區新東里9鄰裕農路43巷29弄20號,"22.986574,120.225138",1,36.0,第一分局,
一般住宅,CMA00126,新東里,臺南市東區新東里9鄰裕農路43巷29弄18號,"22.986578,120.225189",1,36.0,第一分局,
一般住宅,CMA00127,新東里,臺南市東區新東里13鄰裕農路55號,"22.985861,120.226525",1,27.0,第一分局,
一般住宅,CMA00128,新東里,臺南市東區新東里9鄰裕農路43巷29弄28號,"22.986560,120.224943",1,36.0,第一分局,
一般住宅,CMA00129,新東里,臺南市東區新東里9鄰裕農路43巷29弄10號,"22.986598,120.225381",1,36.0,第一分局,
一般住宅,CMA00130,新東里,臺南市東區新東里9鄰裕農路43巷29弄8號,"22.986601,120.22543",1,36.0,第一分局,
一般住宅,CMA00131,新東里,臺南市東區新東里9鄰裕農路43巷29弄6號,"22.986602,120.225477",1,36.0,第一分局,
一般住宅,CMA00132,新東里,臺南市東區新東里5鄰裕農路43巷46號,"22.987006,120.225831",1,30.0,第一分局,
一般住宅,CMA00133,新東里,臺南市東區新東里12鄰裕豐街163巷36號,"22.98781,120.226102",1,33.0,第一分局,
一般住宅,CMA00134,新東里,臺南市東區新東里13鄰裕農路59號,"22.985890,120.226609",1,33.0,第一分局,
一般住宅,CMA00136,泉南里,臺南市東區泉南里7鄰林森路一段153巷1弄8號,"22.982642,120.214993",1,15.0,第一分局,
供公眾使用,CMA00137,龍山里,臺南市東區龍山里9鄰東門路二段134巷27號,"22.985522,120.220716",1,55.0,第一分局,
一般住宅,CMA00138,龍山里,臺南市東區龍山里18鄰東門路一段298號,"22.986957,120.216757",1,273.0,第一分局,
一般住宅,CMA00139,龍山里,臺南市東區龍山里7鄰長榮路一段234巷30號,"22.985631,120.219044",1,480.0,第一分局,
一般住宅,CMA00140,龍山里,臺南市東區龍山里12鄰東門路一段354號,"22.986637,120.218082",1,134.0,第一分局,
一般住宅,CMA00142,德光里,臺南市東區德光里20鄰崇明路119號,"22.979489,120.218003",1、2,502.0,第一分局,
一般住宅,CMA00143,文聖里,臺南市東區文聖里6鄰裕農一街186號,"22.983326,120.238356",1、2,2827.0,第一分局,
一般住宅,CMA00144,虎尾里,臺南市東區虎尾里20鄰東門路三段293號,"22.976102,120.237301",1,953.0,第一分局,
一般住宅,CMA00145,虎尾里,臺南市東區虎尾里26鄰東門路三段297號,"22.975992,120.237637",1、2,644.0,第一分局,
一般住宅,CMA00146,虎尾里,臺南市東區虎尾里29鄰東成街200巷58號,"22.978845,120.238083",1,181.0,第一分局,
一般住宅,CMA00147,虎尾里,臺南市東區虎尾里14鄰東成街200巷53號,"22.978849,120.238344",1,247.0,第一分局,
一般住宅,CMA00148,復興里,臺南市東區復興里21鄰自由路三段280號,"22.980969,120.237534",1,468.0,第一分局,
一般住宅,CMA00149,自強里,臺南市東區自強里8鄰東門路三段13號,"22.981089,120.230442",1、2,1349.0,第一分局,
一般住宅,CMA00150,自強里,臺南市東區自強里8鄰東門路三段31號,"22.980528,120.230521",1、2,1464.0,第一分局,
一般住宅,CMA00151,自強里,臺南市東區自強里10鄰中華東路二段323號,"22.981853,120.230272",1,470.0,第一分局,
一般住宅,CMA00154,自強里,臺南市東區自強里2鄰富農街一段131巷24號,"22.981932,120.23406",1、2,575.0,第一分局,
一般住宅,CMA00155,自強里,臺南市東區自強里14鄰富農街一段131巷42弄11號,"22.982068,120.232873",1、2,1399.0,第一分局,
一般住宅,CMA00156,自強里,臺南市東區自強里25鄰中華東路二段133巷70弄2號,"22.984380,120.234851",1,320.0,第一分局,
一般住宅,CMA00157,虎尾里,臺南市東區虎尾里10鄰東門路三段101號,"22.979223,120.232394",2,933.0,第一分局,
公有,CMA00158,復興里,臺南市東區復興里10鄰裕文路60號,"22.982593,120.238682",1,645.0,第一分局,
公有,CMA00159,復興里,臺南市東區復興里10鄰裕文路60號,"22.982593,120.238682",1,592.0,第一分局,
公有,CMA00160,復興里,臺南市東區復興里10鄰裕文路60號,"22.982593,120.238682",1,1024.0,第一分局,
公有,CMA00161,復興里,臺南市東區復興里10鄰裕文路62號,"22.982240,120.24009",1,1611.0,第一分局,
一般住宅,CMA00162,復興里,臺南市東區復興里9鄰自由路三段217號,"22.982579,120.236723",1,493.0,第一分局,
一般住宅,CMA00163,復興里,臺南市東區復興里13鄰自由路三段239號,"22.982994,120.236667",2,543.0,第一分局,
供公眾使用,CMA00164,關聖里,臺南市東區關聖里3鄰裕農路668巷32號,"22.987005,120.236473",1,557.0,第一分局,
一般住宅,CMA00165,東聖里,臺南市東區東聖里9鄰富農街二段57號,"22.986564,120.235575",1,1069.0,第一分局,
一般住宅,CMA00166,虎尾里,臺南市東區虎尾里16鄰東成街82號之4,"22.979921,120.234097",1,72.0,第一分局,
一般住宅,CMA00168,東聖里,臺南市東區東聖里15鄰中華東路二段73巷15號,"22.987196,120.234091",1,381.0,第一分局,
一般住宅,CMA00169,虎尾里,臺南市東區虎尾里16鄰東成街82號之3,"22.979921,120.234056",1,86.0,第一分局,
一般住宅,CMA00170,虎尾里,臺南市東區虎尾里23鄰富農街一段47號,"22.979655,120.234311",1,106.0,第一分局,
一般住宅,CMA00171,虎尾里,臺南市東區虎尾里11鄰東門路三段179巷103號,"22.977955,120.235380",1,364.0,第一分局,
一般住宅,CMA00172,虎尾里,臺南市東區虎尾里19鄰東成街34號,"22.979686,120.23275",1,45.0,第一分局,
一般住宅,CMA00173,虎尾里,臺南市東區虎尾里16鄰東成街82號之1,"22.97991,120.233973",1,45.0,第一分局,
一般住宅,CMA00174,虎尾里,臺南市東區虎尾里16鄰東成街82號之2,"22.979914,120.234016",1,46.0,第一分局,
一般住宅,CMA00175,自強里,臺南市東區自強里12鄰中華東路二段295巷52號,"22.981739,120.232074",1,405.0,第一分局,
一般住宅,CMA00176,自強里,臺南市東區自強里15鄰中華東路二段295巷37號,"22.981874,120.231789",1,1177.0,第一分局,
一般住宅,CMA00177,自強里,臺南市東區自強里23鄰富農街一段199巷7號,"22.983135,120.234647",1,505.0,第一分局,
一般住宅,CMA00178,自強里,臺南市東區自強里23鄰富農街一段199巷32號,"22.983353,120.234251",1,75.0,第一分局,
一般住宅,CMA00179,自強里,臺南市東區自強里23鄰富農街一段199巷30號,"22.983349,120.234177",1,76.0,第一分局,
一般住宅,CMA00180,自強里,臺南市東區自強里23鄰富農街一段199巷28號,"22.983339,120.234101",1,75.0,第一分局,
一般住宅,CMA00181,自強里,臺南市東區自強里23鄰富農街一段199巷26號,"22.983573,120.234065",1,76.0,第一分局,
一般住宅,CMA00182,自強里,臺南市東區自強里23鄰富農街一段199巷24號,"22.983581,120.23415",1,76.0,第一分局,
一般住宅,CMA00183,自強里,臺南市東區自強里23鄰富農街一段199巷22號,"22.983591,120.234241",1,76.0,第一分局,
一般住宅,CMA00184,自強里,臺南市東區自強里23鄰富農街一段199巷20號,"22.983594,120.234312",1,76.0,第一分局,
一般住宅,CMA00185,自強里,臺南市東區自強里23鄰富農街一段199巷18號,"22.983602,120.234387",1,76.0,第一分局,
一般住宅,CMA00186,自強里,臺南市東區自強里23鄰富農街一段199巷12號,"22.983540,120.234697",1,76.0,第一分局,
一般住宅,CMA00187,自強里,臺南市東區自強里23鄰富農街一段199巷10號,"22.983552,120.234774",1,76.0,第一分局,
一般住宅,CMA00188,自強里,臺南市東區自強里23鄰富農街一段199巷8號,"22.983294,120.234823",1,76.0,第一分局,
一般住宅,CMA00189,自強里,臺南市東區自強里23鄰富農街一段199巷6號,"22.983297,120.234733",1,76.0,第一分局,
一般住宅,CMA00190,自強里,臺南市東區自強里23鄰富農街一段199巷4號,"22.983335,120.234645",1,76.0,第一分局,
一般住宅,CMA00191,自強里,臺南市東區自強里23鄰富農街一段199巷2號,"22.983339,120.234562",1,76.0,第一分局,
一般住宅,CMA00192,東聖里,臺南市東區東聖里2鄰中華東路二段7巷13弄5號,"22.988012,120.23432",1,57.0,第一分局,
一般住宅,CMA00193,東聖里,臺南市東區東聖里2鄰裕農路588號,"22.988389,120.234748",1,97.0,第一分局,
一般住宅,CMA00194,東聖里,臺南市東區東聖里1鄰中華東路二段9號,"22.988067,120.233892",1,76.0,第一分局,
一般住宅,CMA00195,東聖里,臺南市東區東聖里2鄰裕農路602號,"22.988396,120.235159",1,62.0,第一分局,
一般住宅,CMA00196,崇德里,臺南市東區崇德里1鄰崇善路232巷31號,"22.976717,120.226481",1,24.0,第一分局,
一般住宅,CMA00197,崇德里,臺南市東區崇德里1鄰崇善路232巷33號,"22.976690,120.226457",1,35.0,第一分局,
一般住宅,CMA00198,崇德里,臺南市東區崇德里1鄰崇善路232巷35號,"22.976666,120.226436",1,23.0,第一分局,
一般住宅,CMA00199,崇德里,臺南市東區崇德里21鄰崇德路468號,"22.974239,120.226964",1,104.0,第一分局,
一般住宅,CMA00200,崇文里,臺南市東區崇文里7鄰崇德十七街102號,"22.969068,120.229851",1,19.0,第一分局,
一般住宅,CMA00201,崇文里,臺南市東區崇文里7鄰崇德十七街104號,"22.969066,120.229895",1,19.0,第一分局,
一般住宅,CMA00202,崇文里,臺南市東區崇文里7鄰崇德十七街106號,"22.969066,120.22994",1,19.0,第一分局,
一般住宅,CMA00203,崇文里,臺南市東區崇文里7鄰崇德十七街108號,"22.969065,120.229975",1,19.0,第一分局,
一般住宅,CMA00205,崇成里,臺南市東區崇成里5鄰崇明十九街21號,"22.969788,120.226445",1,31.0,第一分局,
一般住宅,CMA00206,崇成里,臺南市東區崇成里5鄰崇明十九街19號,"22.969788,120.226404",1,31.0,第一分局,
一般住宅,CMA00207,崇德里,臺南市東區崇德里1鄰崇善路232巷95號,"22.975989,120.225853",1,41.0,第一分局,
一般住宅,CMA00208,崇德里,臺南市東區崇德里4鄰崇德五街27號,"22.976009,120.226311",1,37.0,第一分局,
一般住宅,CMA00209,崇善里,臺南市東區崇善里21鄰崇善十一街28號,"22.970219,120.231668",1,15.0,第一分局,
一般住宅,CMA00210,崇善里,臺南市東區崇善里21鄰崇善十一街26號,"22.970219,120.231621",1,15.0,第一分局,
一般住宅,CMA00211,崇善里,臺南市東區崇善里21鄰崇善十一街12巷17弄14號,"22.969812,120.231842",1,16.0,第一分局,
一般住宅,CMA00212,崇善里,臺南市東區崇善里23鄰崇善十二街39號,"22.969531,120.232042",1,16.0,第一分局,
一般住宅,CMA00213,崇善里,臺南市東區崇善里23鄰崇善十二街37號,"22.969529,120.231999",1,17.0,第一分局,
一般住宅,CMA00214,崇善里,臺南市東區崇善里22鄰崇善十二街35號,"22.969514,120.231965",1,17.0,第一分局,
一般住宅,CMA00215,崇善里,臺南市東區崇善里21鄰崇善十一街12巷9號,"22.969892,120.231455",1,33.0,第一分局,
一般住宅,CMA00216,崇善里,臺南市東區崇善里8鄰崇善七街8巷13號,"22.972180,120.230493",1,33.0,第一分局,
一般住宅,CMA00217,崇成里,臺南市東區崇成里5鄰崇德路638號,"22.970030,120.227329",1,13.0,第一分局,
一般住宅,CMA00218,崇成里,臺南市東區崇成里5鄰崇德路640號,"22.969992,120.227329",1,13.0,第一分局,
一般住宅,CMA00219,崇成里,臺南市東區崇成里5鄰崇德路642之1號,"22.969899,120.227329",1,13.0,第一分局,
一般住宅,CMA00220,崇成里,臺南市東區崇成里5鄰崇德路642號,"22.969950,120.227329",1,13.0,第一分局,
一般住宅,CMA00221,崇成里,臺南市東區崇成里13鄰崇道路42號之1,"22.971965,120.226845",1,20.0,第一分局,
一般住宅,CMA00223,崇善里,臺南市東區崇善里13鄰崇善十街56號,"22.971485,120.231973",1,33.0,第一分局,
一般住宅,CMA00224,崇善里,臺南市東區崇善里13鄰崇善十街58號,"22.971502,120.231998",1,33.0,第一分局,
一般住宅,CMA00225,崇善里,臺南市東區崇善里17鄰崇善路765號,"22.967956,120.231638",1,13.0,第一分局,
一般住宅,CMA00226,崇善里,臺南市東區崇善里13鄰崇善十街60號,"22.971530,120.232044",1,33.0,第一分局,
一般住宅,CMA00227,崇善里,臺南市東區崇善里13鄰崇善十街62號,"22.971554,120.232076",1,33.0,第一分局,
一般住宅,CMA00228,崇善里,臺南市東區崇善里13鄰崇善十街64號,"22.97157,120.232121",1,33.0,第一分局,
一般住宅,CMA00229,崇善里,臺南市東區崇善里13鄰崇善十街66號,"22.971582,120.232163",1,33.0,第一分局,
一般住宅,CMA00230,崇善里,臺南市東區崇善里13鄰崇善十街68號,"22.971615,120.232192",1,33.0,第一分局,
一般住宅,CMA00231,崇善里,臺南市東區崇善里13鄰崇善十街70號,"22.971633,120.232237",1,33.0,第一分局,
一般住宅,CMA00232,崇善里,臺南市東區崇善里15鄰仁和路110號之3,"22.971703,120.232622",1,31.0,第一分局,
一般住宅,CMA00233,崇善里,臺南市東區崇善里15鄰仁和路110號之4,"22.971629,120.232665",1,31.0,第一分局,
一般住宅,CMA00234,崇成里,臺南市東區崇成里7鄰崇道路108號,"22.971957,120.228795",1,21.0,第一分局,
一般住宅,CMA00235,崇成里,臺南市東區崇成里7鄰崇道路110號,"22.971955,120.228842",1,21.0,第一分局,
一般住宅,CMA00236,崇成里,臺南市東區崇成里7鄰崇道路114號,"22.971955,120.228928",1,25.0,第一分局,
