類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,CRA00444,大恩里,臺南市南區大恩里3鄰國民路118號,"22.967562,120.212988",1.0,66.0,第六分局,
一般住宅,CRA00445,大恩里,臺南市南區大恩里3鄰國民路120號,"22.967561,120.212929",1.0,50.0,第六分局,
一般住宅,CRA00446,大恩里,臺南市南區大恩里3鄰國民路122號,"22.967558,120.212889",1.0,50.0,第六分局,
一般住宅,CRA00447,大恩里,臺南市南區大恩里3鄰國民路124號,"22.967559,120.212849",1.0,47.0,第六分局,
一般住宅,CRA00448,大恩里,臺南市南區大恩里3鄰國民路126號,"22.967555,120.212804",1.0,47.0,第六分局,
一般住宅,CRA00449,大恩里,臺南市南區大恩里3鄰國民路128號,"22.967554,120.212762",1.0,50.0,第六分局,
一般住宅,CRA00450,大恩里,臺南市南區大恩里3鄰國民路130號,"22.967555,120.212718",1.0,42.0,第六分局,
一般住宅,CRA00451,大恩里,臺南市南區大恩里3鄰國民路132號,"22.967555,120.212680",1.0,44.0,第六分局,
一般住宅,CRA00452,大恩里,臺南市南區大恩里3鄰國民路134號,"22.967562,120.212590",1.0,22.0,第六分局,
一般住宅,CRA00453,大恩里,臺南市南區大恩里21鄰國民路142號,"22.967554,120.212327",1.0,27.0,第六分局,
供公眾使用,CRA00454,大恩里,臺南市南區大恩里18鄰機場路775號,"22.948046,120.216159",1.0,1237.0,第六分局,
一般住宅,CRA00455,竹溪里,臺南市南區竹溪里4鄰健康路一段133巷56號,"22.979410,120.208685",1.0,33.0,第六分局,
一般住宅,CRA00456,竹溪里,臺南市南區竹溪里4鄰健康路一段133巷58號,"22.979444,120.208701",1.0,35.0,第六分局,
一般住宅,CRA00457,竹溪里,臺南市南區竹溪里5鄰健康路一段133巷38號,"22.979899,120.208701",1.0,88.0,第六分局,
一般住宅,CRA00458,竹溪里,臺南市南區竹溪里5鄰健康路一段133巷36號,"22.979970,120.208704",1.0,55.0,第六分局,
一般住宅,CRA00459,竹溪里,臺南市南區竹溪里7鄰健康路一段175巷3號,"22.980888,120.208108",2.0,988.0,第六分局,
一般住宅,CRA00460,竹溪里,臺南市南區竹溪里4鄰健康路一段133巷50號,"22.979593,120.208813",1.0,194.0,第六分局,
一般住宅,CRA00461,竹溪里,臺南市南區竹溪里9鄰南門路343號,"22.976417,120.203785",1.0,194.0,第六分局,
供公眾使用,CRA00462,竹溪里,臺南市南區竹溪里9鄰南門路263號,"22.979406,120.203886",1.0,40.0,第六分局,
一般住宅,CRA00463,竹溪里,臺南市南區竹溪里7鄰體育路21巷7號,"22.980751,120.207667",1.0,35.0,第六分局,
一般住宅,CRA00464,竹溪里,臺南市南區竹溪里2鄰體育路21巷38號,"22.980411,120.208521",1.0,38.0,第六分局,
一般住宅,CRA00465,竹溪里,臺南市南區竹溪里4鄰體育路41巷32號,"22.979545,120.208363",1.0,27.0,第六分局,
一般住宅,CRA00466,竹溪里,臺南市南區竹溪里7鄰體育路21巷9號,"22.980694,120.207787",1.0,27.0,第六分局,
一般住宅,CRA00467,竹溪里,臺南市南區竹溪里4鄰體育路41巷34號,"22.979541,120.208484",1.0,61.0,第六分局,
一般住宅,CRA00468,竹溪里,臺南市南區竹溪里5鄰體育路41巷17弄3號,"22.980015,120.208121",1.0,50.0,第六分局,
一般住宅,CRA00469,竹溪里,臺南市南區竹溪里4鄰體育路41巷34號,"22.979541,120.208484",1.0,71.0,第六分局,
一般住宅,CRA00470,竹溪里,臺南市南區竹溪里5鄰體育路41巷21號,"22.979759,120.208274",1.0,44.0,第六分局,
一般住宅,CRA00471,竹溪里,臺南市南區竹溪里7鄰體育路15號,"22.980806,120.2072",3.0,742.0,第六分局,
一般住宅,CRA00472,竹溪里,臺南市南區竹溪里1鄰竹溪街88號,"22.979015,120.210091",2.0,708.0,第六分局,
供公眾使用,CRA00474,竹溪里,臺南市南區竹溪里9鄰南門路263號,"22.979406,120.203886",1.0,351.0,第六分局,
供公眾使用,CRA00475,竹溪里,臺南市南區竹溪里9鄰南門路261號,"22.979897,120.204139",1.0,885.0,第六分局,
一般住宅,CRA00476,明亮里,臺南市南區明亮里3鄰新都路520巷11號,"22.967780,120.191931",2.0,888.0,第六分局,
供公眾使用,CRA00477,明德里,臺南市南區明德里3鄰新都路259號,"22.968743,120.19922",2.0,2501.0,第六分局,
一般住宅,CRA00478,明德里,臺南市南區明德里5鄰水交社路20巷18號,"22.975514,120.201387",3.0,2530.0,第六分局,
一般住宅,CRA00479,明德里,臺南市南區明德里5鄰水交社路48號,"22.976312,120.200858",3.0,2261.0,第六分局,
公有,CRA00480,明德里,臺南市南區明德里6鄰健康路一段327號,"22.981072,120.202276",1.0,446.0,第六分局,
供公眾使用,CRA00481,明德里,臺南市南區明德里2鄰新都路20號,"22.973887,120.202437",1.0,138.0,第六分局,
供公眾使用,CRA00482,明德里,臺南市南區明德里2鄰大成路一段5號,"22.974809,120.202692",1.0,194.0,第六分局,
一般住宅,CRA00483,新生里,臺南市南區新生里10鄰大同路二段150號,"22.978199, 120.212585",1.0,18015.0,第六分局,
一般住宅,CRA00484,府南里,臺南市南區府南里4鄰金華路一段484巷99弄13號,"22.972225,120.192926",1.0,416.0,第六分局,
一般住宅,CRA00485,府南里,臺南市南區府南里15鄰金華路一段530巷19號,"22.974039,120.191926",1.0,1040.0,第六分局,
一般住宅,CRA00486,府南里,臺南市南區府南里23鄰大成路二段81巷52號,"22.973793,120.194006",1.0,50.0,第六分局,
一般住宅,CRA00487,府南里,臺南市南區府南里23鄰大成路二段143巷19號,"22.974053,120.19353",1.0,50.0,第六分局,
一般住宅,CRA00488,府南里,臺南市南區府南里22鄰大成路二段143巷79號,"22.973469,120.192999",1.0,32.0,第六分局,
一般住宅,CRA00489,府南里,臺南市南區府南里22鄰大成路二段143巷77號,"22.973451,120.193044",1.0,40.0,第六分局,
一般住宅,CRA00490,府南里,臺南市南區府南里22鄰大成路二段143巷75號,"22.973434,120.193091",1.0,40.0,第六分局,
一般住宅,CRA00491,府南里,臺南市南區府南里16鄰大成路二段177巷34號,"22.974029,120.19284",1.0,133.0,第六分局,
供公眾使用,CRA00492,明亮里,臺南市南區明亮里14鄰金華路一段418號,"22.971506,120.190749",1.0,88.0,第六分局,
供公眾使用,CRA00493,明亮里,臺南市南區明亮里14鄰金華路一段420巷13號,"22.971482,120.191548",1.0,100.0,第六分局,
一般住宅,CRA00494,明亮里,臺南市南區明亮里14鄰金華路一段484巷46號,"22.972366,120.191820",1.0,62.0,第六分局,
一般住宅,CRA00495,明亮里,臺南市南區明亮里12鄰金華路一段484巷58號,"22.972221,120.192088",1.0,30.0,第六分局,
一般住宅,CRA00496,明亮里,臺南市南區明亮里11鄰金華路一段484巷80號,"22.972093,120.192356",1.0,55.0,第六分局,
一般住宅,CRA00497,明亮里,臺南市南區明亮里14鄰金華路一段484巷48號,"22.972355,120.191877",1.0,55.0,第六分局,
一般住宅,CRA00498,明亮里,臺南市南區明亮里14鄰金華路一段420巷2號,"22.971543,120.191143",1.0,133.0,第六分局,
一般住宅,CRA00499,明亮里,臺南市南區明亮里12鄰金華路一段484巷52號,"22.972294,120.191965",1.0,72.0,第六分局,
一般住宅,CRA00500,明亮里,臺南市南區明亮里12鄰金華路一段484巷54號,"22.972276,120.191999",1.0,72.0,第六分局,
一般住宅,CRA00501,明亮里,臺南市南區明亮里12鄰金華路一段484巷56號,"22.972252,120.192036",1.0,73.0,第六分局,
一般住宅,CRA00502,明亮里,臺南市南區明亮里14鄰金華路一段484巷44號,"22.972355,120.191877",1.0,63.0,第六分局,
一般住宅,CRA00503,明亮里,臺南市南區明亮里12鄰金華路一段484巷50弄11號,"22.971989,120.191781",1.0,77.0,第六分局,
一般住宅,CRA00504,明亮里,臺南市南區明亮里12鄰金華路一段484巷50弄9號,"22.972020,120.191802",1.0,75.0,第六分局,
一般住宅,CRA00505,明亮里,臺南市南區明亮里12鄰金華路一段484巷50弄13號,"22.971952,120.191756",1.0,56.0,第六分局,
一般住宅,CRA00506,明亮里,臺南市南區明亮里12鄰金華路一段484巷56號,"22.972252,120.192036",1.0,73.0,第六分局,
一般住宅,CRA00507,明亮里,臺南市南區明亮里1鄰金華路一段258號,"22.967773,120.190332",1.0,33.0,第六分局,
一般住宅,CRA00508,明亮里,臺南市南區明亮里1鄰金華路一段260號,"22.967803,120.190334",1.0,61.0,第六分局,
一般住宅,CRA00509,明亮里,臺南市南區明亮里3鄰新都路520巷11號,"22.967780,120.191931",1.0,750.0,第六分局,
一般住宅,CRA00510,明興里,臺南市南區明興里5鄰金華路一段200巷47號,"22.965833,120.191036",1.0,50.0,第六分局,
一般住宅,CRA00511,明興里,臺南市南區明興里2鄰金華路一段216巷5號,"22.966670,120.190532",1.0,52.0,第六分局,
一般住宅,CRA00512,明興里,臺南市南區明興里2鄰金華路一段218號,"22.966664,120.190236",1.0,50.0,第六分局,
一般住宅,CRA00513,明興里,臺南市南區明興里9鄰金華路一段138號,"22.964618,120.189876",1.0,423.0,第六分局,
一般住宅,CRA00514,明興里,臺南市南區明興里13鄰金華路一段60巷45號,"22.962862,120.190763",1.0,27.0,第六分局,
一般住宅,CRA00515,明興里,臺南市南區明興里13鄰金華路一段60巷43號,"22.962831,120.190768",1.0,26.0,第六分局,
一般住宅,CRA00516,明興里,臺南市南區明興里13鄰金華路一段60巷41號,"22.962793,120.19076",1.0,27.0,第六分局,
一般住宅,CRA00517,明興里,臺南市南區明興里13鄰金華路一段60巷29號,"22.962709,120.190344",1.0,28.0,第六分局,
一般住宅,CRA00518,明興里,臺南市南區明興里13鄰金華路一段60巷27號,"22.962693,120.190276",1.0,40.0,第六分局,
一般住宅,CRA00519,明興里,臺南市南區明興里14鄰金華路一段30巷22號,"22.962091,120.189944",1.0,27.0,第六分局,
一般住宅,CRA00520,明興里,臺南市南區明興里14鄰金華路一段8巷29號,"22.961704,120.190175",1.0,22.0,第六分局,
一般住宅,CRA00521,明興里,臺南市南區明興里12鄰金華路一段86號,"22.963189,120.189657",1.0,83.0,第六分局,
一般住宅,CRA00522,明興里,臺南市南區明興里13鄰金華路一段84巷51號,"22.963246,120.191025",1.0,26.0,第六分局,
一般住宅,CRA00523,明興里,臺南市南區明興里13鄰金華路一段60巷39號,"22.962751,120.190752",1.0,26.0,第六分局,
一般住宅,CRA00524,郡南里,臺南市南區郡南里8鄰永興四街21號,"22.964206,120.193062",1.0,24.0,第六分局,
一般住宅,CRA00525,明興里,臺南市南區明興里11鄰永興四街45號,"22.964310,120.191891",1.0,25.0,第六分局,
一般住宅,CRA00526,明興里,臺南市南區明興里11鄰永興四街63號,"22.964309,120.191537",1.0,25.0,第六分局,
一般住宅,CRA00527,明興里,臺南市南區明興里11鄰永興四街59號,"22.964319,120.191623",1.0,25.0,第六分局,
一般住宅,CRA00528,明興里,臺南市南區明興里11鄰永興四街61號,"22.964324,120.191576",1.0,25.0,第六分局,
一般住宅,CRA00529,明興里,臺南市南區明興里3鄰永興三街96號,"22.964884,120.192001",1.0,25.0,第六分局,
一般住宅,CRA00530,明興里,臺南市南區明興里3鄰永興三街98號,"22.964884,120.19192",1.0,25.0,第六分局,
一般住宅,CRA00531,明興里,臺南市南區明興里3鄰永興三街100號,"22.964880,120.191844",1.0,25.0,第六分局,
一般住宅,CRA00532,明興里,臺南市南區明興里11鄰永興三街107號,"22.964727,120.191739",1.0,24.0,第六分局,
一般住宅,CRA00533,郡南里,臺南市南區郡南里10鄰永興三街48號,"22.964829,120.194232",1.0,27.0,第六分局,
一般住宅,CRA00534,郡南里,臺南市南區郡南里10鄰永興三街50號,"22.964829,120.194174",1.0,30.0,第六分局,
一般住宅,CRA00535,郡南里,臺南市南區郡南里10鄰永興三街14號,"22.964817,120.194812",1.0,24.0,第六分局,
一般住宅,CRA00536,郡南里,臺南市南區郡南里10鄰永興三街42號,"22.964822,120.194267",1.0,20.0,第六分局,
一般住宅,CRA00537,郡南里,臺南市南區郡南里10鄰永興三街44號,"22.964829,120.194232",1.0,21.0,第六分局,
一般住宅,CRA00538,郡南里,臺南市南區郡南里10鄰永興三街68號,"22.964831,120.193821",1.0,44.0,第六分局,
一般住宅,CRA00539,郡南里,臺南市南區郡南里10鄰永興三街4號,"22.964867,120.195166",1.0,15.0,第六分局,
一般住宅,CRA00540,郡南里,臺南市南區郡南里9鄰永興三街69號,"22.964579,120.193665",1.0,33.0,第六分局,
一般住宅,CRA00541,郡南里,臺南市南區郡南里9鄰永興三街47號,"22.964565,120.194204",1.0,16.0,第六分局,
一般住宅,CRA00542,郡南里,臺南市南區郡南里9鄰永興三街49號,"22.964565,120.194149",1.0,18.0,第六分局,
一般住宅,CRA00543,郡南里,臺南市南區郡南里9鄰永興三街51號,"22.964566,120.194113",1.0,18.0,第六分局,
一般住宅,CRA00544,郡南里,臺南市南區郡南里9鄰永興三街53號,"22.964566,120.19407",1.0,18.0,第六分局,
一般住宅,CRA00545,郡南里,臺南市南區郡南里9鄰永興三街55號,"22.964559,120.19403",1.0,17.0,第六分局,
一般住宅,CRA00546,郡南里,臺南市南區郡南里9鄰永興三街57號,"22.964576,120.193982",1.0,17.0,第六分局,
一般住宅,CRA00547,郡南里,臺南市南區郡南里9鄰永興三街61號,"22.964577,120.193858",1.0,18.0,第六分局,
一般住宅,CRA00548,郡南里,臺南市南區郡南里9鄰永興三街63號,"22.964589,120.193807",1.0,18.0,第六分局,
一般住宅,CRA00549,郡南里,臺南市南區郡南里9鄰永興三街65號,"22.964583,120.193764",1.0,17.0,第六分局,
一般住宅,CRA00550,郡南里,臺南市南區郡南里9鄰永興三街67號,"22.964593,120.193714",1.0,16.0,第六分局,
一般住宅,CRA00551,郡南里,臺南市南區郡南里9鄰永興三街71號,"22.964593,120.193625",1.0,17.0,第六分局,
一般住宅,CRA00552,明興里,臺南市南區明興里3鄰德興路70號,"22.965299,120.192043",1.0,25.0,第六分局,
一般住宅,CRA00553,明興里,臺南市南區明興里3鄰德興路84號,"22.965026,120.192040",1.0,25.0,第六分局,
一般住宅,CRA00554,明興里,臺南市南區明興里1鄰德興路46號,"22.965996,120.192072",1.0,25.0,第六分局,
一般住宅,CRA00555,明興里,臺南市南區明興里1鄰德興路12號,"22.966884,120.192156",1.0,25.0,第六分局,
一般住宅,CRA00556,明興里,臺南市南區明興里1鄰德興路14號,"22.966847,120.192155",1.0,25.0,第六分局,
一般住宅,CRA00557,明興里,臺南市南區明興里1鄰德興路16號,"22.966799,120.192145",1.0,25.0,第六分局,
一般住宅,CRA00558,明興里,臺南市南區明興里3鄰德興路74號,"22.965219,120.192051",1.0,25.0,第六分局,
一般住宅,CRA00559,明興里,臺南市南區明興里3鄰德興路76號,"22.965188,120.192046",1.0,25.0,第六分局,
一般住宅,CRA00560,明興里,臺南市南區明興里3鄰德興路78號,"22.965145,120.192040",1.0,25.0,第六分局,
一般住宅,CRA00561,明興里,臺南市南區明興里3鄰德興路80號,"22.965102,120.192036",1.0,25.0,第六分局,
一般住宅,CRA00562,明興里,臺南市南區明興里1鄰德興路18號,"22.966764,120.192134",1.0,25.0,第六分局,
一般住宅,CRA00563,明興里,臺南市南區明興里1鄰德興路22號,"22.966650,120.192128",1.0,25.0,第六分局,
一般住宅,CRA00564,明興里,臺南市南區明興里1鄰德興路24號,"22.966594,120.192134",1.0,24.0,第六分局,
一般住宅,CRA00565,明興里,臺南市南區明興里1鄰德興路26號,"22.966550,120.192138",1.0,25.0,第六分局,
一般住宅,CRA00566,明興里,臺南市南區明興里1鄰德興路28號,"22.966501,120.192131",1.0,24.0,第六分局,
一般住宅,CRA00567,明興里,臺南市南區明興里1鄰德興路42號,"22.966075,120.192081",1.0,24.0,第六分局,
一般住宅,CRA00568,明興里,臺南市南區明興里1鄰德興路44號,"22.966042,120.192082",1.0,24.0,第六分局,
一般住宅,CRA00569,明興里,臺南市南區明興里1鄰德興路48號,"22.965958,120.192062",1.0,24.0,第六分局,
一般住宅,CRA00570,明興里,臺南市南區明興里3鄰德興路62號,"22.965478,120.192059",1.0,24.0,第六分局,
一般住宅,CRA00571,明興里,臺南市南區明興里3鄰德興路64號,"22.965433,120.192062",1.0,25.0,第六分局,
一般住宅,CRA00572,明興里,臺南市南區明興里3鄰德興路66號,"22.965388,120.192049",1.0,25.0,第六分局,
一般住宅,CRA00573,明興里,臺南市南區明興里3鄰德興路68號,"22.965347,120.192051",1.0,25.0,第六分局,
一般住宅,CRA00574,明興里,臺南市南區明興里17鄰德興路176號,"22.962139,120.192448",1.0,27.0,第六分局,
一般住宅,CRA00575,明興里,臺南市南區明興里17鄰德興路168號,"22.962395,120.192458",1.0,83.0,第六分局,
一般住宅,CRA00576,明興里,臺南市南區明興里4鄰德興路20巷5號,"22.966661,120.191877",1.0,25.0,第六分局,
一般住宅,CRA00577,明興里,臺南市南區明興里4鄰德興路20巷9號,"22.966663,120.191792",1.0,25.0,第六分局,
一般住宅,CRA00578,明興里,臺南市南區明興里4鄰德興路20巷11號,"22.966660,120.191745",1.0,25.0,第六分局,
一般住宅,CRA00579,明興里,臺南市南區明興里16鄰德興路130巷76號之2,"22.962731,120.191402",1.0,27.0,第六分局,
一般住宅,CRA00580,明興里,臺南市南區明興里16鄰德興路130巷76號之1,"22.962737,120.191363",1.0,27.0,第六分局,
一般住宅,CRA00581,明興里,臺南市南區明興里16鄰德興路130巷65號,"22.963106,120.191525",1.0,26.0,第六分局,
一般住宅,CRA00582,明興里,臺南市南區明興里16鄰德興路130巷63號,"22.962888,120.191987",1.0,18.0,第六分局,
一般住宅,CRA00583,明興里,臺南市南區明興里16鄰德興路130巷61號,"22.962888,120.191936",1.0,20.0,第六分局,
一般住宅,CRA00584,明興里,臺南市南區明興里15鄰德興路130巷14號,"22.963377,120.192059",1.0,86.0,第六分局,
一般住宅,CRA00585,明興里,臺南市南區明興里15鄰德興路130巷10號,"22.96339,120.192203",1.0,86.0,第六分局,
一般住宅,CRA00586,明興里,臺南市南區明興里4鄰德興路20巷14號,"22.966788,120.191697",1.0,25.0,第六分局,
一般住宅,CRA00587,明興里,臺南市南區明興里4鄰德興路20巷12號,"22.966785,120.191737",1.0,25.0,第六分局,
一般住宅,CRA00588,明興里,臺南市南區明興里3鄰永春街44號,"22.965641,120.191706",1.0,25.0,第六分局,
一般住宅,CRA00589,明興里,臺南市南區明興里3鄰永春街45號,"22.965288,120.191517",1.0,25.0,第六分局,
一般住宅,CRA00590,明興里,臺南市南區明興里3鄰永春街59號,"22.965668,120.19153",1.0,50.0,第六分局,
一般住宅,CRA00591,明興里,臺南市南區明興里3鄰永春街57號,"22.965623,120.191511",1.0,22.0,第六分局,
一般住宅,CRA00592,明興里,臺南市南區明興里3鄰永春街11號,"22.964797,120.191472",1.0,250.0,第六分局,
一般住宅,CRA00593,明興里,臺南市南區明興里3鄰永春街46號,"22.965641,120.191706",1.0,25.0,第六分局,
一般住宅,CRA00594,明興里,臺南市南區明興里3鄰永春街48號,"22.965682,120.191703",1.0,25.0,第六分局,
一般住宅,CRA00595,明興里,臺南市南區明興里17鄰中華南路二段182號,"22.961631,120.190973",1.0,26.0,第六分局,
一般住宅,CRA00596,明興里,臺南市南區明興里3鄰永春街36號,"22.965444,120.191687",1.0,111.0,第六分局,
一般住宅,CRA00597,明興里,臺南市南區明興里9鄰金華路一段116巷8號,"22.964096,120.190113",1.0,83.0,第六分局,
一般住宅,CRA00598,明興里,臺南市南區明興里6鄰永仁街27號,"22.965461,120.190635",1.0,18.0,第六分局,
一般住宅,CRA00599,明興里,臺南市南區明興里6鄰永仁街46號,"22.965641,120.190262",1.0,18.0,第六分局,
一般住宅,CRA00600,明興里,臺南市南區明興里6鄰永仁街2號,"22.965530,120.191524",1.0,178.0,第六分局,
一般住宅,CRA00601,明興里,臺南市南區明興里6鄰永仁街4號,"22.965534,120.191447",1.0,178.0,第六分局,
一般住宅,CRA00602,明興里,臺南市南區明興里6鄰永仁街15號,"22.965432,120.190882",1.0,18.0,第六分局,
一般住宅,CRA00603,明興里,臺南市南區明興里6鄰永仁街17號,"22.965440,120.190839",1.0,16.0,第六分局,
一般住宅,CRA00604,明興里,臺南市南區明興里6鄰永仁街25號,"22.965458,120.190687",1.0,20.0,第六分局,
一般住宅,CRA00605,明興里,臺南市南區明興里6鄰永仁街44號,"22.965651,120.190302",1.0,15.0,第六分局,
一般住宅,CRA00606,明興里,臺南市南區明興里6鄰永仁街37號,"22.965492,120.190423",1.0,15.0,第六分局,
一般住宅,CRA00607,明興里,臺南市南區明興里6鄰永仁街28號之3,"22.965612,120.190798",1.0,16.0,第六分局,
一般住宅,CRA00608,明興里,臺南市南區明興里6鄰永仁街28號之2,"22.965612,120.190839",1.0,20.0,第六分局,
供公眾使用,CRA00609,明興里,臺南市南區明興里11鄰永興三街101號,"22.964718,120.191965",1.0,555.0,第六分局,
一般住宅,CRA00610,南都里,臺南市南區南都里8鄰中華南路二段283號,"22.961576,120.186108",1.0,261.0,第六分局,
公有,CRA00612,南都里,臺南市南區南都里9鄰南和路6號,"22.960677,120.188068",1.0,83.0,第六分局,
公有,CRA00613,南都里,臺南市南區南都里9鄰明興路2號,"22.961181,120.18852",1.0,173.0,第六分局,
一般住宅,CRA00614,南華里,臺南市南區南華里1鄰中華南路二段298號,"22.961791,120.187875",1.0,66.0,第六分局,
一般住宅,CRA00615,南華里,臺南市南區南華里1鄰中華南路二段296號,"22.961780,120.18791",1.0,66.0,第六分局,
一般住宅,CRA00616,南華里,臺南市南區南華里1鄰中華南路二段294號,"22.961772,120.187954",1.0,66.0,第六分局,
一般住宅,CRA00617,南華里,臺南市南區南華里1鄰中華南路二段290號,"22.961755,120.18803",1.0,66.0,第六分局,
一般住宅,CRA00618,南華里,臺南市南區南華里1鄰中華南路二段286號,"22.961738,120.188124",1.0,66.0,第六分局,
一般住宅,CRA00619,南華里,臺南市南區南華里1鄰中華南路二段282號,"22.961727,120.188194",1.0,66.0,第六分局,
一般住宅,CRA00620,南華里,臺南市南區南華里1鄰中華南路二段278號,"22.961713,120.188284",1.0,66.0,第六分局,
一般住宅,CRA00621,南華里,臺南市南區南華里1鄰中華南路二段276號,"22.961704,120.188321",1.0,66.0,第六分局,
一般住宅,CRA00622,南華里,臺南市南區南華里1鄰中華南路二段274號,"22.961693,120.188368",1.0,66.0,第六分局,
一般住宅,CRA00623,南華里,臺南市南區南華里1鄰中華南路二段272號,"22.961683,120.188407",1.0,66.0,第六分局,
一般住宅,CRA00624,南華里,臺南市南區南華里1鄰中華南路二段270號,"22.961677,120.188455",1.0,66.0,第六分局,
一般住宅,CRA00625,南華里,臺南市南區南華里1鄰中華南路二段268號,"22.961666,120.188494",1.0,66.0,第六分局,
一般住宅,CRA00626,南華里,臺南市南區南華里1鄰中華南路二段264號,"22.961641,120.188579",1.0,66.0,第六分局,
一般住宅,CRA00627,南華里,臺南市南區南華里1鄰中華南路二段262號,"22.961628,120.188627",1.0,66.0,第六分局,
一般住宅,CRA00628,南華里,臺南市南區南華里1鄰中華南路二段260號,"22.961614,120.188667",1.0,66.0,第六分局,
一般住宅,CRA00629,南華里,臺南市南區南華里1鄰中華南路二段254號,"22.961584,120.188801",1.0,66.0,第六分局,
一般住宅,CRA00630,南華里,臺南市南區南華里1鄰中華南路二段256號,"22.961593,120.188751",1.0,66.0,第六分局,
一般住宅,CRA00631,南華里,臺南市南區南華里12鄰中華南路二段402號,"22.961924,120.184672",1.0,25.0,第六分局,
一般住宅,CRA00632,南華里,臺南市南區南華里12鄰中華南路二段368號,"22.961922,120.185674",1.0,833.0,第六分局,
一般住宅,CRA00633,南華里,臺南市南區南華里12鄰中華南路二段404號,"22.961967,120.184653",1.0,25.0,第六分局,
一般住宅,CRA00634,南華里,臺南市南區南華里12鄰中華南路二段406號,"22.961924,120.184588",1.0,25.0,第六分局,
一般住宅,CRA00635,南華里,臺南市南區南華里12鄰中華南路二段408號,"22.961969,120.184554",1.0,25.0,第六分局,
一般住宅,CRA00636,南華里,臺南市南區南華里12鄰中華南路二段410號,"22.961921,120.184496",1.0,25.0,第六分局,
一般住宅,CRA00637,南華里,臺南市南區南華里12鄰中華南路二段412號,"22.961962,120.184462",1.0,25.0,第六分局,
一般住宅,CRA00638,南華里,臺南市南區南華里12鄰中華南路二段414號,"22.961919,120.184406",1.0,25.0,第六分局,
一般住宅,CRA00639,南華里,臺南市南區南華里12鄰中華南路二段416號,"22.961960,120.184372",1.0,25.0,第六分局,
一般住宅,CRA00640,南華里,臺南市南區南華里12鄰中華南路二段418號,"22.961918,120.184323",1.0,25.0,第六分局,
一般住宅,CRA00641,南華里,臺南市南區南華里12鄰中華南路二段420號,"22.961952,120.184289",1.0,25.0,第六分局,
一般住宅,CRA00642,南華里,臺南市南區南華里12鄰中華南路二段422號,"22.961919,120.184239",1.0,25.0,第六分局,
一般住宅,CRA00643,南華里,臺南市南區南華里12鄰中華南路二段424號,"22.961963,120.184225",1.0,25.0,第六分局,
一般住宅,CRA00644,南華里,臺南市南區南華里12鄰中華南路二段426號,"22.961919,120.184151",1.0,25.0,第六分局,
一般住宅,CRA00645,南華里,臺南市南區南華里12鄰中華南路二段428號,"22.961967,120.184127",1.0,25.0,第六分局,
一般住宅,CRA00646,南華里,臺南市南區南華里12鄰中華南路二段430號,"22.961976,120.184064",1.0,25.0,第六分局,
一般住宅,CRA00647,建南里,臺南市南區建南里14鄰中華南路二段195號,"22.961213,120.190529",1.0,38.0,第六分局,
一般住宅,CRA00648,建南里,臺南市南區建南里24鄰明興路119巷1號,"22.958134,120.187459",1.0,295.0,第六分局,
一般住宅,CRA00650,郡南里,臺南市南區郡南里19鄰永興一街22號,"22.965876,120.192961",1.0,42.0,第六分局,
一般住宅,CRA00651,郡南里,臺南市南區郡南里14鄰永興三街70號,"22.964908,120.193359",1.0,388.0,第六分局,
一般住宅,CRA00652,郡南里,臺南市南區郡南里19鄰永興一街15號,"22.965605,120.193014",1.0,42.0,第六分局,
一般住宅,CRA00653,郡南里,臺南市南區郡南里19鄰永興一街11號,"22.965572,120.193119",1.0,235.0,第六分局,
一般住宅,CRA00654,郡南里,臺南市南區郡南里19鄰永興二街40號,"22.965403,120.192716",1.0,166.0,第六分局,
一般住宅,CRA00655,郡南里,臺南市南區郡南里14鄰永興二街19號,"22.96508,120.193067",1.0,184.0,第六分局,
一般住宅,CRA00656,郡南里,臺南市南區郡南里14鄰永興二街23號,"22.96508,120.192947",1.0,28.0,第六分局,
一般住宅,CRA00657,郡南里,臺南市南區郡南里14鄰永興三街80號,"22.964848,120.193018",1.0,27.0,第六分局,
一般住宅,CRA00658,郡南里,臺南市南區郡南里8鄰永興四街19號,"22.964219,120.193106",1.0,27.0,第六分局,
一般住宅,CRA00659,郡南里,臺南市南區郡南里19鄰永興一街39號,"22.965599,120.192535",1.0,27.0,第六分局,
一般住宅,CRA00660,郡南里,臺南市南區郡南里8鄰永興四街8號,"22.964476,120.193162",1.0,26.0,第六分局,
一般住宅,CRA00661,郡南里,臺南市南區郡南里8鄰永興四街6號,"22.964473,120.1932",1.0,26.0,第六分局,
一般住宅,CRA00662,郡南里,臺南市南區郡南里8鄰永興三街91號,"22.964600,120.192931",1.0,27.0,第六分局,
一般住宅,CRA00663,郡南里,臺南市南區郡南里8鄰永興三街89號,"22.964603,120.192974",1.0,28.0,第六分局,
一般住宅,CRA00664,郡南里,臺南市南區郡南里8鄰永興四街24號,"22.964462,120.192313",1.0,40.0,第六分局,
一般住宅,CRA00665,郡南里,臺南市南區郡南里19鄰永興一街41號,"22.965603,120.1925",1.0,26.0,第六分局,
一般住宅,CRA00666,郡南里,臺南市南區郡南里14鄰永興二街14號,"22.965057,120.193160",1.0,25.0,第六分局,
