類別,電腦編號,村里別,地址,地下樓層數,可容納人數,派出所,備註,經度,緯度
大樓,D601000116,廣明里,新北市新店區光明街112號,1,484.0,碧潭派出所,,121.53909,24.960741
大樓,D601000117,文明里,新北市新店區中興路1段105號,1,519.0,碧潭派出所,,121.541112,24.96251
大樓,D601000118,五峰里,新北市新店區大新街33號,1,2592.0,碧潭派出所,,121.544671,24.967554
大樓,D601000119,國校里,新北市新店區國校路82號,1,836.0,碧潭派出所,,121.538557,24.952706
大樓,D601000120,中興里,新北市新店區中興路1段248號,2,2603.0,碧潭派出所,,121.54445,24.966255
大樓,D601000121,中正里,新北市新店區三民路20號之1,2,5461.0,碧潭派出所,,121.5373276,24.9706114
大樓,D601000122,新店里,新北市新店區新店後街47號,1,296.0,碧潭派出所,,121.537479,24.954623
大樓,D601000123,新生里,新北市新店區北新路1段145號,2,611.0,碧潭派出所,,121.5395878,24.9635669
公寓,D601000124,文中里,新北市新店區文中路38號,1,1166.0,碧潭派出所,,121.539151,24.956748
大樓,D601000125,新生里,新北市新店區北新路1段157號,2,829.0,碧潭派出所,,121.539747,24.963673
大樓,D601000126,新生里,新北市新店區環河路14號,4,6104.0,碧潭派出所,,121.537721,24.96181
大樓,D601000127,中興里,新北市新店區北新路1段10號,3,1823.0,碧潭派出所,,121.540857,24.965395
大樓,D601000128,中興里,新北市新店區中興路1段181號,4,4000.0,碧潭派出所,,121.54393,24.980886
大樓,D601000129,五峰里,新北市新店區中興路1段285號,1,535.0,碧潭派出所,,121.545348,24.968616
大樓,D601000130,張南里,新北市新店區北新路1段89號,3,590.0,碧潭派出所,,121.542743,24.974093
大樓,D601000131,中正里,新北市新店區中正路263巷16號,1,631.0,碧潭派出所,,121.538036,24.972924
大樓,D601000132,中興里,新北市新店區中興路1段282號,3,3172.0,碧潭派出所,,121.545708,24.968441
大樓,D601000133,福德里,新北市新店區中央路63號,2,513.0,碧潭派出所,,121.532656,24.977044
公寓,D601000134,福民里,新北市新店區中央路93號,1,2619.0,碧潭派出所,,121.531813,24.975611
公寓,D601000135,張南里,新北市新店區環河路19巷8號,1,255.0,碧潭派出所,,121.537343,24.960816
公寓,D601000136,新店里,新北市新店區新店路139號,1,153.0,碧潭派出所,,121.537033,24.954669
公寓,D601000137,仁愛里,新北市新店區北新路2段29巷2弄2號,1,844.0,碧潭派出所,,121.542268,24.972803
大樓,D601000138,中正里,新北市新店區三民路19號,2,3154.0,碧潭派出所,,121.539411,24.971704
公寓,D601000139,中興里,新北市新店區行政街43號,3,1633.0,碧潭派出所,,121.543184,24.965713
大樓,D601000140,張北里,新北市新店區寶橋路8號,1,2680.0,碧潭派出所,,121.546306,24.975488
大樓,D601000141,百和里,新北市新店區中正路360號,2,1819.0,碧潭派出所,,121.535571,24.975888
大樓,D601000142,文中里,新北市新店區北宜路1段111號,3,1469.0,碧潭派出所,,121.540087,24.95462
大樓,D601000143,中興里,新北市新店區中興路1段222號,3,1392.0,碧潭派出所,,121.544194,24.983155
大樓,D601000144,張北里,新北市新店區寶橋路48號,2,1119.0,碧潭派出所,,121.545252,24.974731
大樓,D601000145,中正里,新北市新店區中正路263巷18號,1,832.0,碧潭派出所,,121.538032,24.972777
大樓,D601000146,中正里,新北市新店區三民路36號,1,832.0,碧潭派出所,,121.536639,24.971738
大樓,D601000147,福德里,新北市新店區百忍街19號,1,827.0,碧潭派出所,,121.533995,24.975582
大樓,D601000148,中興里,新北市新店區中興路1段159號,3,1033.0,碧潭派出所,,121.542382,24.964164
大樓,D601000149,中興里,新北市新店區中興路1段156號,3,1519.0,碧潭派出所,,121.542594,24.963865
大樓,D601000150,國校里,新北市新店區北宜路1段121號,3,2052.0,碧潭派出所,,121.540441,24.953946
大樓,D601000151,張北里,新北市新店區寶橋路66號,2,3789.0,碧潭派出所,,121.552871,24.979062
大樓,D601000152,百和里,新北市新店區中正路328巷9號,1,184.0,碧潭派出所,,121.537389,24.975671
大樓,D601000153,五峰里,新北市新店區中興路1段253號,1,1190.0,碧潭派出所,,121.543996,24.966375
大樓,D601000154,福德里,新北市新店區百忍街46號,1,353.0,碧潭派出所,,121.533452,24.975995
大樓,D601000155,百和里,新北市新店區中正路362號,2,2498.0,碧潭派出所,,121.535619,24.976084
大樓,D601000156,新德里,新北市新店區北新路1段293號,4,1413.0,碧潭派出所,,121.541158,24.967547
大樓,D601000157,福德里,新北市新店區百忍街50巷2弄1號,2,3218.0,碧潭派出所,,121.53355,24.976221
大樓,D601000158,中華里,新北市新店區力行路100號,1,1259.0,碧潭派出所,,121.538264,24.967248
大樓,D601000159,百和里,新北市新店區中正路328巷27-29號,1,490.0,碧潭派出所,,121.538153,24.976173
大樓,D601000160,文明里,新北市新店區中興路1段93-95號,1,276.0,碧潭派出所,,121.542993,24.965429
公寓,D601000161,國校里,新北市新店區北宜路1段143號,2,399.0,碧潭派出所,,121.541172,24.953072
大樓,D601000162,五峰里,新北市新店區大新街1號,1,843.0,碧潭派出所,,121.543696,24.968885
大樓,D601000163,張北里,新北市新店區寶橋路78巷2號,2,773.0,碧潭派出所,,121.547422,24.97457
大樓,D601000164,新店里,新北市新店區新店路121號,1,118.0,碧潭派出所,,121.536978,24.954199
大樓,D601000165,文中里,新北市新店區能仁路16-18號,1,357.0,碧潭派出所,,121.498787,24.951867
大樓,D601000166,中興里,新北市新店區中興路1段140號,1,636.0,碧潭派出所,,121.542383,24.96363
公寓,D601000167,新店里,新北市新店區新店路123號,1,186.0,碧潭派出所,,121.537105,24.954283
公寓,D601000168,新店里,新北市新店區新店路135號,1,319.0,碧潭派出所,,121.537033,24.954515
大樓,D601000169,文中里,新北市新店區北宜路1段105巷2號,2,592.0,碧潭派出所,,121.539395,24.955321
大樓,D601000170,五峰里,新北市新店區五峰路129號,1,1513.0,碧潭派出所,,121.544901,24.9661
大樓,D601000171,五峰里,新北市新店區大新街7巷21號,1,248.0,碧潭派出所,,121.544156,24.967963
大樓,D601000172,福民里,新北市新店區中央路93號,1,2424.0,碧潭派出所,,121.531813,24.975611
大樓,D601000173,新店里,新北市新店區新店路158號,1,329.0,碧潭派出所,,121.537305,24.955534
大樓,D601000174,新德里,新北市新店區北新路1段297巷10號,2,294.0,碧潭派出所,,121.540978,24.967781
大樓,D601000175,國校里,新北市新店區國校路22號,1,543.0,碧潭派出所,,121.537846,24.954936
大樓,D601000176,新生里,新北市新店區北新路1段271巷45號,2,828.0,碧潭派出所,,121.539548,24.967371
大樓,D601000177,建國里,新北市新店區中正路280巷21號,3,3038.0,碧潭派出所,,121.539056,24.974124
大樓,D601000178,新店里,新北市新店區新店後街63號,1,96.0,碧潭派出所,,121.537493,24.955088
大樓,D601000179,百忍里,新北市新店區中正路307巷15號,3,1468.0,碧潭派出所,,121.535973,24.973682
大樓,D601000180,文中里,新北市新店區北宜路1段105巷4弄2號之1,2,523.0,碧潭派出所,,121.539954,24.955358
大樓,D601000181,張北里,新北市新店區中興路2段123號,4,3737.0,碧潭派出所,,121.541615,24.963227
大樓,D601000182,張南里,新北市新店區新店路256號,1,19763.0,碧潭派出所,,121.537319,24.957135
大樓,D601000183,中華里,新北市新店區三民路11號,2,788.0,碧潭派出所,,121.539855,24.972324
大樓,D601000184,中興里,新北市新店區北新路1段2號,3,1146.0,碧潭派出所,,121.542796,24.970914
大樓,D601000185,中華里,新北市新店區中華路49號之4,1,293.0,碧潭派出所,,121.539997,24.967852
大樓,D601000186,中正里,新北市新店區中正路225號,1,1704.0,碧潭派出所,,121.539517,24.97299
大樓,D601000187,新生里,新北市新店區北新路1段271巷37號,1,812.0,碧潭派出所,,121.539705,24.9672
大樓,D601000188,新店里,新北市新店區新店路190號,1,168.0,碧潭派出所,,121.537201,24.956122
大樓,D601000189,廣明里,新北市新店區中興路59號,1,177.0,碧潭派出所,,121.546458,24.970511
大樓,D601000190,五峰里,新北市新店區中正路75巷71號,1,1293.0,碧潭派出所,,121.543182,24.969101
大樓,D601000191,五峰里,新北市新店區北新路1段96巷21號,1,1877.0,碧潭派出所,,121.542661,24.968973
大樓,D601000192,中正里,新北市新店區三民路18號,1,2440.0,碧潭派出所,,121.53907,24.97177
大樓,D601000193,廣明里,新北市新店區北新路1段2號之18,1,337.0,碧潭派出所,,121.538636,24.960081
大樓,D601000194,福民里,新北市新店區中央路153號,1,74048.0,碧潭派出所,,121.52992,24.972966
大樓,D601000195,廣明里,新北市新店區中興路1段48號,1,592.0,碧潭派出所,,121.539076,24.959253
公寓,D601000196,廣明里,新北市新店區中興路1段12號,1,1493.0,碧潭派出所,,121.538518,24.957998
大樓,D601000197,五峰里,新北市新店區大新街7巷19號,1,214.0,碧潭派出所,,121.544012,24.968024
大樓,D601000198,張北里,新北市新店區中興路2段99巷2號,1,111.0,碧潭派出所,,121.546724,24.972084
大樓,D601000199,新德里,新北市新店區中華路47巷2弄15號,1,329.0,碧潭派出所,,121.5392,24.968067
大樓,D601000200,張北里,新北市新店區寶橋路78巷10號,1,9182.0,碧潭派出所,,121.54715,24.974281
大樓,D601000201,中興里,新北市新店區檳榔路53巷2號,1,1653.0,碧潭派出所,,121.543411,24.963604
大樓,D601000202,張南里,新北市新店區環河路1號之1,1,686.0,碧潭派出所,,121.537111,24.964324
公寓,D601000203,五峰里,新北市新店區北新路1段126巷21號,1,1374.0,碧潭派出所,,121.543372,24.969459
公寓,D601000204,新店里,新北市新店區新店路162號,1,325.0,碧潭派出所,,121.537201,24.955576
公寓,D601000205,百和里,新北市新店區中正路418巷18號,1,62.0,碧潭派出所,,121.534809,24.978307
公寓,D601000206,廣明里,新北市新店區光明街98號之1,1,665.0,碧潭派出所,,121.539974,24.962894
公寓,D601000207,文中里,新北市新店區能仁路12號,1,230.0,碧潭派出所,,121.540613,24.955524
大樓,D601000208,中正里,新北市新店區中正路247巷25弄7號,1,195.0,碧潭派出所,,121.538856,24.972459
大樓,D601000209,國校里,新北市新店區北宜路1段76號,1,665.0,碧潭派出所,,121.577663,24.951474
大樓,D601000210,五峰里,新北市新店區中正路67號,1,1381.0,碧潭派出所,,121.543931,24.969925
大樓,D601000211,福德里,新北市新店區中正路367號,1,658.0,碧潭派出所,,121.534828,24.976389
大樓,D601000212,五峰里,新北市新店區北新路1段98號,1,663.0,碧潭派出所,,121.543092,24.973242
大樓,D601000213,文中里,新北市新店區北宜路1段39巷27號,1,333.0,碧潭派出所,,121.539384,24.958068
大樓,D601000214,中正里,新北市新店區中正路409巷50號,1,70.0,碧潭派出所,,121.533277,24.976597
大樓,D601000215,文明里,新北市新店區光明街226號,1,2706.0,碧潭派出所,,121.540187,24.96314
大樓,D601000216,新店里,新北市新店區新店路128號,1,286.0,碧潭派出所,,121.53718,24.955079
大樓,D601000217,五峰里,新北市新店區北新路一段100號,1,891.0,碧潭派出所,,121.542295,24.969295
大樓,D601000218,張北里,新北市新店區中興路2段37-53號,1,1853.0,碧潭派出所,,121.543045,24.9654
大樓,D601000219,張北里,新北市新店區中興路2段147號,1,2379.0,碧潭派出所,,121.544327,24.979894
大樓,D601000220,五峰里,新北市新店區北新路1段128號,1,1451.0,碧潭派出所,,121.542487,24.969926
大樓,D601000221,新德里,新北市新店區中華路41號,1,490.0,碧潭派出所,,121.540165,24.967678
大樓,D601000222,五峰里,新北市新店區北新路1段136號,1,2644.0,碧潭派出所,,121.542671,24.970322
公寓,D601000223,福民里,新北市新店區三民路159巷19弄2號,1,210.0,碧潭派出所,,121.532729,24.974135
大樓,D601000224,張南里,新北市新店區文中路10號,1,77.0,碧潭派出所,,121.537717,24.956883
大樓,D601000225,仁愛里,新北市新店區北新路2段27-3號,1,258.0,碧潭派出所,,121.540971,24.966723
大樓,D601000226,張北里,新北市新店區中興路2段31巷16號,1,1617.0,碧潭派出所,,121.545739,24.970053
大樓,D601000227,中興里,新北市新店區北新路1段64巷41號,1,266.0,碧潭派出所,,121.542275,24.96563
大樓,D601000228,新德里,新北市新店區中華路22號,1,779.0,碧潭派出所,,121.540475,24.969973
公寓,D601000229,五峰里,新北市新店區五峰路120號,1,110.0,碧潭派出所,,121.544953,24.966516
大樓,D601000230,五峰里,新北市新店區北新路1段108號,1,689.0,碧潭派出所,,121.542328,24.969611
大樓,D601000231,中興里,新北市新店區北新路一段82號,2,7786.0,碧潭派出所,,121.541625,24.967536
大樓,D601000232,文明里,新北市新店區檳榔路22號,1,245.0,碧潭派出所,,121.541291,24.964149
大樓,D601000233,文中里,新北市新店區文中里文中路58號,1,366.0,碧潭派出所,,121.5402817,24.95663915
大樓,D601000234,中華里,新北市新店區中華里三民路63號,2,1350.0,碧潭派出所,,121.5365149,24.97128605
大樓,D601000235,五峯里,新北市新店區五峯里24鄰五峯路89號,1,157.0,碧潭派出所,,121.5462397,24.96751837
大樓,D602000008,國豐里,新北市新店區明德路71號之1,1,94.0,江陵派出所,,121.541367,24.977653
大樓,D602000010,大豐里,新北市新店區民族路108號,1,561.0,江陵派出所,,121.538192,24.977579
大樓,D602000019,國豐里,新北市新店區建安街44號之2,1,145.0,江陵派出所,,121.539302,24.975697
公寓,D602000020,寶興里,新北市新店區中興路3段140號,1,2058.0,江陵派出所,,121.545044,24.980234
大樓,D602000027,國豐里,新北市新店區建興街4號,1,52.0,江陵派出所,,121.540076,24.976558
大樓,D602000028,國豐里,新北市新店區建國路97巷24號,1,52.0,江陵派出所,,121.539251,24.977357
大樓,D602000036,忠誠里,新北市新店區北新路2段139巷9號之1,1,38.0,江陵派出所,,121.542081,24.975604
大樓,D602000038,寶福里,新北市新店區寶宏路3號34,1,396.0,江陵派出所,,121.549274,24.976552
大樓,D602000039,大同里,新北市新店區二十張路33巷5-9號,1,532.0,江陵派出所,,121.539363,24.980815
大樓,D602000040,寶福里,新北市新店區寶興路45巷1-3號,1,588.0,江陵派出所,,121.551384,24.971843
大樓,D602000041,復興里,新北市新店區中正路503號7,1,121.0,江陵派出所,,121.533531,24.984451
大樓,D602000042,寶福里,新北市新店區寶興路70巷11號,1,321.0,江陵派出所,,121.549216,24.970086
大樓,D602000043,寶興里,新北市新店區中興路3段134-138號,3,12713.0,江陵派出所,,121.543045,24.9654
大樓,D602000044,大豐里,新北市新店區二十張路129巷2弄2號,2,782.0,江陵派出所,,121.536307,24.978642
大樓,D602000045,寶福里,新北市新店區寶興街53號,1,882.0,江陵派出所,,121.544107,24.979386
大樓,D602000046,寶福里,新北市新店區寶中路121-137號,1,1542.0,江陵派出所,,121.550255,24.979425
大樓,D602000047,信義里,新北市新店區復興路10號之1,2,1069.0,江陵派出所,,121.531372,24.988914
大樓,D602000048,江陵里,新北市新店區二十張路40-46號之1,2,3276.0,江陵派出所,,121.535055,24.978928
公寓,D602000049,信義里,新北市新店區順安街77-79號,1,437.0,江陵派出所,,121.540702,24.986996
公寓,D602000050,大同里,新北市新店區大豐路26-28號,1,426.0,江陵派出所,,121.538605,24.98037
大樓,D602000051,復興里,新北市新店區民權路188號,1,677.0,江陵派出所,,121.534206,24.9829
公寓,D602000052,中央里,新北市新店區中央路196-198號,1,453.0,江陵派出所,,121.530802,24.974762
大樓,D602000053,復興里,新北市新店區復興路11號,1,294.0,江陵派出所,,121.539759,24.986513
大樓,D602000054,國豐里,新北市新店區建國路97巷23號,1,296.0,江陵派出所,,121.539027,24.977014
公寓,D602000055,江陵里,新北市新店區民權路127巷1號,2,2864.0,江陵派出所,,121.535357,24.981893
大樓,D602000056,新安里,新北市新店區北新路2段230號,2,317.0,江陵派出所,,121.544432,24.977553
大樓,D602000057,中央里,新北市新店區中央三街54號,1,158.0,江陵派出所,,121.527269,24.974633
大樓,D602000058,中央里,新北市新店區中央三街58號,1,173.0,江陵派出所,,121.52705,24.974758
大樓,D602000059,中央里,新北市新店區中央三街15號,1,177.0,江陵派出所,,121.529165,24.973737
大樓,D602000060,信義里,新北市新店區寶慶街37號,1,590.0,江陵派出所,,121.543026,24.986552
大樓,D602000061,復興里,新北市新店區中正路556號,1,856.0,江陵派出所,,121.533705,24.986997
大樓,D602000062,大豐里,新北市新店區建國路217號,2,218.0,江陵派出所,,121.537575,24.980813
公寓,D602000063,明德里,新北市新店區民族路48巷4-8號,1,524.0,江陵派出所,,121.540022,24.979196
公寓,D602000064,忠孝里,新北市新店區中正路680巷1號,2,6910.0,江陵派出所,,121.53438,24.989985
公寓,D602000065,寶興里,新北市新店區寶橋路69號,1,262.0,江陵派出所,,121.54542,24.975182
公寓,D602000066,忠孝里,新北市新店區中正路663巷1弄17號,1,506.0,江陵派出所,,121.532707,24.989665
大樓,D602000067,明德里,新北市新店區民族路47號,2,900.0,江陵派出所,,121.540363,24.978564
大樓,D602000068,明德里,新北市新店區建國路164號,2,409.0,江陵派出所,,121.538505,24.97953
公寓,D602000069,寶興里,新北市新店區北新路2段252號,3,9134.0,江陵派出所,,121.542883,24.978106
大樓,D602000070,復興里,新北市新店區民權路96號,4,4038.0,江陵派出所,,121.53662,24.98303
大樓,D602000071,信義里,新北市新店區中興路3段227號,3,1744.0,江陵派出所,,121.542975,24.983286
大樓,D602000072,寶福里,新北市新店區中興路2段218巷11號,1,2674.0,江陵派出所,,121.548948,24.975138
大樓,D602000073,信義里,新北市新店區中興路3段237號,1,634.0,江陵派出所,,121.542772,24.983643
大樓,D602000074,寶興里,新北市新店區寶強路57號,1,130.0,江陵派出所,,121.544214,24.97944
大樓,D602000075,江陵里,新北市新店區建國路219號,2,441.0,江陵派出所,,121.537558,24.98101
大樓,D602000076,復興里,新北市新店區中正路619號,2,781.0,江陵派出所,,121.533804,24.988923
大樓,D602000077,忠孝里,新北市新店區中正路680巷51弄11號,1,828.0,江陵派出所,,121.535204,24.989461
大樓,D602000078,大豐里,新北市新店區民族路108號之1,1,225.0,江陵派出所,,121.538192,24.977579
大樓,D602000079,明德里,新北市新店區建國路148號,1,361.0,江陵派出所,,121.538877,24.979122
大樓,D602000080,忠誠里,新北市新店區北新路2段97巷10弄1號,2,4304.0,江陵派出所,,121.542051,24.974586
