類別,電腦編號,村里別,地址,"地下樓 層數",可容納人數,派出所,備註,經度,緯度
私人住宅大樓,DC08000039,大崁里,新北市八里區大崁里忠孝路258號,1.0,20.0,龍源派出所,,121.4211,25.16117
私人住宅大樓,DC08000040,大崁里,新北市八里區大崁里中山路一段95號,1.0,574.0,龍源派出所,,121.4152,25.15908
私人住宅大樓,DC08000041,龍源里,新北市八里區龍源里頂寮二街89號,1.0,645.0,龍源派出所,,121.4498,25.12564
遊山玩水社區,DC08000042,龍源里,新北市八里區龍源里龍米路1段245號,1.0,624.0,龍源派出所,,121.451,25.13319
右祐企業社,DC08000043,大崁里,新北市八里區大崁里觀海大道269號,1.0,16.0,龍源派出所,,121.415,25.1618
私人住宅大樓,DC08000044,龍源里,新北市八里區龍源里龍形五街1號,1.0,409.0,龍源派出所,,121.451,25.1334
大崁國小B棟教室,DC08000045,大崁里,新北市八里區大崁里忠八街2號,1.0,710.0,龍源派出所,,121.4194,25.16031
私人住宅大樓,DC08000046,龍源里,新北市八里區龍源里龍米路1段219號,1.0,484.0,龍源派出所,,121.4513,25.13176
工廠,DC08000047,大崁里,新北市八里區大崁里觀海大道267號,1.0,213.0,龍源派出所,,121.4153,25.16184
麗池海岸,DC08000048,龍源里,新北市八里區龍源里龍米路1段238號,1.0,1108.0,龍源派出所,,121.452,25.1289
私人住宅大樓,DC08000050,大崁里,新北市八里區大崁里忠孝路81號,1.0,547.0,龍源派出所,,121.4252,25.16034
私人住宅大樓,DC08000051,大崁里,新北市八里區大崁里賢二街10號,1.0,350.0,龍源派出所,,121.4198,25.15917
春天戀人,DC08000052,龍源里,新北市八里區龍源里龍米路1段200號,1.0,1315.0,龍源派出所,,121.4521,25.12792
私人住宅大樓,DC08000053,龍源里,新北市八里區龍源里頂寮二街77號,1.0,520.0,龍源派出所,,121.4502,25.12527
天泉社區,DC08000054,龍源里,新北市八里區龍源里龍米路208號,3.0,1549.0,龍源派出所,,121.4521,25.12841
私人住宅大樓,DC08000055,大崁里,新北市八里區大崁里忠孝路200號,1.0,84.0,龍源派出所,,121.4223,25.16104
私人住宅大樓,DC08000056,米倉里,新北市八里區米倉里龍米路2段228號1,1.0,700.0,龍源派出所,,121.4328,25.1585
布拉格,DC08000057,龍源里,新北市八里區龍源里頂寮二街25號,2.0,1102.0,龍源派出所,,121.4503,25.12477
寶茂萊茵,DC08000058,米倉里,新北市八里區米倉里龍米路2段28號,2.0,1223.0,龍源派出所,,121.4489,25.13984
私人住宅大樓,DC08000059,米倉里,新北市八里區米倉里龍米路2段206巷9號,1.0,46018.0,龍源派出所,,121.4326,25.15944
逸境,DC08000060,米倉里,新北市八里區米倉里龍米路二段58號之5,1.0,479.0,龍源派出所,,121.4484,25.14099
私人住宅大樓,DC08000061,大崁里,新北市八里區大崁里觀海大道123號,1.0,855.0,龍源派出所,,121.425,25.162
八里新世界,DC08000062,米倉里,新北市八里區米倉里龍米路2段228號3,1.0,2780.0,龍源派出所,,121.4328,25.1585
無極日月太子宮,DC08000063,大崁里,新北市八里區大崁里大崁三街21號,1.0,216.0,龍源派出所,,121.416,25.1574
八里國中迎新樓,DC09000001,荖阡里,新北市八里區荖阡里荖阡坑路15號,1.0,92.0,八里分駐所,,121.401,25.1399
春元食品行,DC09000002,舊城里,新北市八里區舊城里華峰三街60號,1.0,518.0,八里分駐所,,121.399,25.1458
日光大道社區,DC09000003,荖阡里,新北市八里區荖阡里訊塘路1號,1.0,204.0,八里分駐所,,121.3981,25.14456
鴻運私人住宅大樓社區,DC09000004,舊城里,新北市八里區舊城里中山路2段323巷1號,2.0,1168.0,八里分駐所,,121.4007,25.14741
中廣芳鄰社區,DC09000006,舊城里,新北市八里區舊城里中山路2段107號,2.0,315.0,八里分駐所,,121.4058,25.15222
關渡夏威夷社區,DC09000007,舊城里,新北市八里區舊城里中華路2段258巷16號,2.0,2046.0,八里分駐所,,121.4053,25.14998
青春八里社區,DC09000008,舊城里,新北市八里區舊城里華峰三街21號,2.0,150.0,八里分駐所,,121.4,25.146
黃金海岸社區,DC09000009,舊城里,新北市八里區舊城里中華路2段290號,2.0,672.0,八里分駐所,,121.4044,25.14894
山河戀2期社區,DC09000010,舊城里,新北市八里區舊城里中華路2段376號,2.0,2329.0,八里分駐所,,121.4024,25.1473
巴里島社區,DC09000011,舊城里,新北市八里區舊城里中華路2段536號,2.0,2679.0,八里分駐所,,121.3993,25.14526
私人住宅大樓,DC09000014,舊城里,新北市八里區舊城里中華路2段258巷2號,2.0,434.0,八里分駐所,,121.4051,25.14984
關渡小城社區,DC09000016,舊城里,新北市八里區舊城里中華路2段308巷6弄1號,2.0,308.0,八里分駐所,,121.4037,25.14893
愛琴海社區,DC09000017,頂罟里,新北市八里區頂罟里中山路2段218號,1.0,2154.0,八里分駐所,,121.4052,25.15164
私人住宅大樓,DC09000018,舊城里,新北市八里區舊城里中山路2段149巷3號,1.0,259.0,八里分駐所,,121.4052,25.15101
私人住宅大樓,DC09000020,埤頭里,新北市八里區埤頭里中山路1段143號,1.0,98.0,八里分駐所,,121.413,25.15905
山水故鄉社區,DC09000021,頂罟里,新北市八里區頂罟里仁愛路85號,1.0,549.0,八里分駐所,,121.4118,25.15965
私人住宅大樓,DC09000022,埤頭里,新北市八里區埤頭里中山路1段219號,1.0,200.0,八里分駐所,,121.4112,25.15783
鶴馨居社區,DC09000023,頂罟里,新北市八里區頂罟里仁愛路31號,1.0,563.0,八里分駐所,,121.414,25.1609
私人住宅大樓,DC09000024,埤頭里,新北市八里區埤頭里中山路一段129巷16號,1.0,117.0,八里分駐所,,121.4136,25.15883
南亞翡翠,DC09000025,頂罟里,新北市八里區頂罟里中山路一段540巷2號1樓,1.0,897.0,八里分駐所,,121.4103,25.15732
私人住宅大樓,DC09000026,訊塘里,新北市八里區訊塘里中山路2段341號,2.0,763.0,八里分駐所,,121.3995,25.14726
私人住宅大樓,DC09000028,訊塘里,新北市八里區訊塘里中山路2段447巷15號,1.0,167.0,八里分駐所,,121.39707,25.145707
首富私人住宅大樓,DC09000029,訊塘里,新北市八里區訊塘里中山路2段447巷3號,1.0,646.0,八里分駐所,,121.39691,25.145799
聖地雅歌社區,DC09000031,訊塘里,新北市八里區訊塘里商港路16號,1.0,832.0,八里分駐所,,121.3969,25.14481
私人住宅大樓,DC09000032,訊塘里,新北市八里區訊塘里中山路2段417號,1.0,113.0,八里分駐所,,121.3972,25.14623
港都大廈,DC09000033,訊塘里,新北市八里區訊塘里商港路30號,1.0,1678.0,八里分駐所,,121.3966,25.14496
八里風情社區,DC09000034,埤頭里,新北市八里區埤頭里中山路一段129巷46號,1.0,1507.0,八里分駐所,,121.4131,25.15861
福星私人住宅大樓,DC09000036,舊城里,新北市八里區舊城里中華路2段320號,1.0,1360.0,八里分駐所,,121.4034,25.14812
山海觀社區,DC09000037,舊城里,新北市八里區舊城里中山路2段79號,2.0,104.0,八里分駐所,,121.4064,25.15292
淡水芳鄰社區,DC09000040,舊城里,新北市八里區舊城里中山路2段303巷2號,1.0,2586.0,八里分駐所,,121.4011,25.14793
八里山水社區,DC09000042,舊城里,新北市八里區舊城里中華路2段310號,2.0,2628.0,八里分駐所,,121.4038,25.14844
香榭大道社區,DC09000044,舊城里,新北市八里區舊城里中華路2段278號,2.0,331.0,八里分駐所,,121.4047,25.14922
福安大廈,DC09000045,訊塘里,新北市八里區訊塘里華峰一街30號,1.0,1029.0,八里分駐所,,121.3989,25.14656
香格里拉社區,DC09000046,荖阡里,新北市八里區荖阡里訊塘路46號,1.0,360.0,八里分駐所,,121.3979,25.14554
千倍機械公司,DC09000047,頂罟里,新北市八里區頂罟里中山路2段102號,2.0,185.0,八里分駐所,,121.4076,25.15506
喜來登社區,DC09000048,荖阡里,新北市八里區荖阡里中華路2段562號,1.0,1505.0,八里分駐所,,121.3987,25.1449
山河戀1期社區,DC09000049,舊城里,新北市八里區舊城里中華路2段502號,2.0,1347.0,八里分駐所,,121.3998,25.14558
富景私人住宅大樓,DC09000050,訊塘里,新北市八里區訊塘里中山路2段496號,1.0,72.0,八里分駐所,,121.3984,25.14702
極品大廈,DC09000051,頂罟里,新北市八里區頂罟里仁愛路61號,1.0,465.0,八里分駐所,,121.4122,25.16013
八里國小朝陽樓,DC09000052,訊塘里,新北市八里區訊塘里中山路2段338號,1.0,583.0,八里分駐所,,121.3995,25.14726
麗景山水社區,DC09000053,埤頭里,新北市八里區埤頭里中山路1段330號,1.0,1103.0,八里分駐所,,121.4128,25.1591
私人住宅大樓,DC09000055,訊塘里,新北市八里區訊塘里中山路2段408號,1.0,399.0,八里分駐所,,121.4003,25.14777
喜克斯實業有限公司,DC09000056,頂罟里,新北市八里區頂罟里中山路2段92號,1.0,548.0,八里分駐所,,121.4078,25.15542
鴻順食品有限公司,DC09000057,埤頭里,新北市八里區埤頭里博物館路31號,1.0,62.0,八里分駐所,,121.4141,25.16271
竑億有限公司,DC09000059,頂罟里,新北市八里區頂罟里仁三街16號,1.0,22.0,八里分駐所,,121.4081,25.15679
八里立體停車場,DC09000060,舊城里,新北市八里區舊城里舊城路12號,1.0,1138.0,八里分駐所,,121.4002,25.14694
私人住宅大樓,DC09000061,舊城里,新北市八里區舊城里中山路2段233號,1.0,138.0,八里分駐所,,121.4033,25.14914
富貴麗園社區,DC09000063,訊塘里,新北市八里區訊塘里中山路2段447巷19號,1.0,373.0,八里分駐所,,121.3974,25.14536
富貴天下社區,DC09000064,訊塘里,新北市八里區訊塘里商港路10號,1.0,822.0,八里分駐所,,121.3971,25.14468
弘鈺機械公司,DC09000066,頂罟里,新北市八里區頂罟里仁愛路186號,1.0,27.0,八里分駐所,,121.4076,25.15704
八里圖書館,DC09000067,舊城里,新北市八里區舊城里舊城路19號,1.0,943.0,八里分駐所,,121.3999,25.14658
湯堡社區,DC09000068,荖阡里,新北市八里區荖阡里訊埔路17號,1.0,1215.0,八里分駐所,,121.3979,25.14508
台北百達社區,DC09000069,訊塘里,新北市八里區訊塘里中山路2段406巷19號,2.0,1118.0,八里分駐所,,121.4,25.1482
八里石材公司,DC09000070,埤頭里,新北市八里區埤頭里中華路1段272號,1.0,253.0,八里分駐所,,121.416,25.15544
玉清市民活動中心,DC10000001,仁義里,新北市蘆洲區仁義里集賢路255號,1.0,147.0,集賢派出所,,121.4815,25.08482
士林大旺族,DC10000002,玉清里,新北市蘆洲區玉清里永安北路2段76巷6號,1.0,390.0,集賢派出所,,121.4834,25.08502
三多利頂級花園,DC10000003,玉清里,新北市蘆洲區玉清里集賢路224巷37弄1號,1.0,1309.0,集賢派出所,,121.4806,25.08796
私人住宅大樓,DC10000004,玉清里,新北市蘆洲區玉清里永安北路2段76巷5號,1.0,276.0,集賢派出所,,121.4831,25.08498
三多利頂級花園C區,DC10000005,樓厝里,新北市蘆洲區樓厝里民族路236巷2號,1.0,696.0,集賢派出所,,121.4796,25.08866
友人居,DC10000006,玉清里,新北市蘆洲區玉清里中興街43號,1.0,788.0,集賢派出所,,121.481,25.08742
三多利頂級花園名邸,DC10000007,玉清里,新北市蘆洲區玉清里中興街23號,1.0,1244.0,集賢派出所,,121.4808,25.08709
私人住宅大樓,DC10000008,玉清里,新北市蘆洲區玉清里集賢路237號,1.0,231.0,集賢派出所,,121.4819,25.08527
城市花園,DC10000009,玉清里,新北市蘆洲區玉清里集賢路236號,1.0,2044.0,集賢派出所,,121.482,25.08614
私人住宅大樓,DC10000010,復興里,新北市蘆洲區復興里復興路177號,1.0,680.0,集賢派出所,,121.4788,25.08932
私人住宅大樓,DC10000011,水河里,新北市蘆洲區水河里民族路408巷16號,1.0,192.0,集賢派出所,,121.4751,25.09199
美樂第,DC10000012,復興里,新北市蘆洲區復興里民族路336巷29號,1.0,550.0,集賢派出所,,121.4781,25.09152
家昌大都會,DC10000013,復興里,新北市蘆洲區復興里民族路314巷1號,1.0,2092.0,集賢派出所,,121.4774,25.09028
御品金華,DC10000014,水河里,新北市蘆洲區水河里民族路263巷2號,1.0,1979.0,集賢派出所,,121.4761,25.09047
我愛蘆洲,DC10000015,水河里,新北市蘆洲區水河里民族路422巷48弄14號,1.0,858.0,集賢派出所,,121.4745,25.09294
逸莊社區,DC10000016,水河里,新北市蘆洲區水河里民族路422巷11號,1.0,902.0,集賢派出所,,121.474,25.09238
大囍市,DC10000017,水河里,新北市蘆洲區水河里民族路422巷118號,1.0,2411.0,集賢派出所,,121.4726,25.09431
士林雅典,DC10000018,仁義里,新北市蘆洲區仁義里永安北路2段58巷1號,1.0,173.0,集賢派出所,,121.4827,25.08381
私人住宅大樓,DC10000020,仁義里,新北市蘆洲區仁義里集賢路269巷3號9,1.0,422.0,集賢派出所,,121.4817,25.08367
慶居報喜,DC10000021,仁義里,新北市蘆洲區仁義里集賢路269巷11號,1.0,589.0,集賢派出所,,121.482,25.08353
公園大第,DC10000022,鷺江里,新北市蘆洲區鷺江里民權路3巷14弄1號,1.0,1598.0,集賢派出所,,121.4757,25.08544
鷺江國小鷺江樓,DC10000023,鷺江里,新北市蘆洲區鷺江里民族路7號,1.0,340.0,集賢派出所,,121.4761,25.08436
鷺江國小八德樓,DC10000024,鷺江里,新北市蘆洲區鷺江里民族路7號,1.0,259.0,集賢派出所,,121.4761,25.08436
台北京城,DC10000027,仁德里,新北市蘆洲區仁德里三民路26巷31弄1號,1.0,530.0,集賢派出所,,121.4768,25.08301
私人住宅大樓,DC10000029,仁義里,新北市蘆洲區仁義里永安北路2段58巷18號,1.0,408.0,集賢派出所,,121.4821,25.08428
私人住宅大樓,DC10000030,福安里,新北市蘆洲區福安里民權路66號,1.0,834.0,集賢派出所,,121.4752,25.08726
私人住宅大樓,DC10000031,福安里,新北市蘆洲區福安里復興路167號,1.0,88.0,集賢派出所,,121.4783,25.08914
台北公園家,DC10000032,福安里,新北市蘆洲區福安里復興路87巷18號,1.0,908.0,集賢派出所,,121.4761,25.08808
富貴天第,DC10000033,福安里,新北市蘆洲區福安里民族路227巷22弄5號,1.0,865.0,集賢派出所,,121.4765,25.08929
私人住宅大樓,DC10000034,鷺江里,新北市蘆洲區鷺江里民權路33號,1.0,560.0,集賢派出所,,121.4759,25.08647
泉城私人住宅大樓,DC10000035,仁義里,新北市蘆洲區仁義里永安北路2段58巷6號14,1.0,292.0,集賢派出所,,121.4826,25.08405
蘆義私人住宅大樓,DC10000038,仁義里,新北市蘆洲區仁義里集賢路354號,1.0,762.0,集賢派出所,,121.4808,25.08417
私人住宅大樓,DC10000040,樓厝里,新北市蘆洲區樓厝里復興路226號,1.0,193.0,集賢派出所,,121.4791,25.08928
鴻佳社區,DC10000041,樓厝里,新北市蘆洲區樓厝里復興路290巷1弄1號,1.0,1347.0,集賢派出所,,121.4811,25.08976
佳昌五期,DC10000042,樓厝里,新北市蘆洲區樓厝里中興街146號,1.0,447.0,集賢派出所,,121.482,25.08994
私人住宅大樓,DC10000043,樓厝里,新北市蘆洲區樓厝里中興街150號,1.0,388.0,集賢派出所,,121.482,25.09008
私人住宅大樓,DC10000044,樓厝里,新北市蘆洲區樓厝里民族路236巷34弄1號,1.0,356.0,集賢派出所,,121.4811,25.08861
民族星鑽,DC10000046,水河里,新北市蘆洲區水河里民族路424號1,1.0,852.0,集賢派出所,,121.474,25.09181
私人住宅大樓,DC10000047,樓厝里,新北市蘆洲區樓厝里中興街50號,1.0,406.0,集賢派出所,,121.4816,25.08733
快樂888,DC10000048,復興里,新北市蘆洲區復興里民族路336巷38號,1.0,1044.0,集賢派出所,,121.4781,25.09136
首席花園廣場,DC10000049,樓厝里,新北市蘆洲區樓厝里集賢路222號5,1.0,1040.0,集賢派出所,,121.4829,25.08705
私人住宅大樓,DC10000050,樓厝里,新北市蘆洲區樓厝里集賢路209號,1.0,133.0,集賢派出所,,121.4834,25.08715
私人住宅大樓,DC10000052,樓厝里,新北市蘆洲區樓厝里中興街152號,1.0,670.0,集賢派出所,,121.4819,25.09014
私人住宅大樓,DC10000053,樓厝里,新北市蘆洲區樓厝里復興路292號,1.0,652.0,集賢派出所,,121.4809,25.0899
私人住宅大樓,DC10000054,樓厝里,新北市蘆洲區樓厝里集賢路213號,1.0,165.0,集賢派出所,,121.4833,25.08703
